,gene_1,gene_2,HG_pval,rank
2356,PARP1,MLLT10_negation,0.15888804064144207,1904
3658,HDAC1_negation,WWTR1_negation,0.15888804064144207,1905
2359,PARP1,PML_negation,0.15888804064144207,1906
3643,HDAC1_negation,MLLT10_negation,0.15888804064144207,1907
2371,PARP1,WWTR1_negation,0.15888804064144207,1908
2407,PER1,HDAC1_negation,0.15888804064144207,1909
2320,PARP1,PER1,0.15888804064144207,1910
318,BCL6,ETS1_negation,0.15888804064144207,1911
811,DMAP1,HDAC1_negation,0.15888804064144207,1912
2873,STAT1,TWIST1_negation,0.15888804064144207,1913
1394,FOSL2,BCL6_negation,0.15888804064144207,1914
1350,FLI1,STAT3_negation,0.15888804064144207,1915
778,DMAP1,PARP1,0.15888804064144207,1916
3139,ATF1_negation,BRPF1_negation,0.15888804064144207,1917
2838,STAT1,USF1,0.15888804064144207,1918
1361,FOSL2,GTF2I,0.15888804064144207,1919
3138,ATF1_negation,BCL6_negation,0.15888804064144207,1920
2853,STAT1,ETS1_negation,0.15888804064144207,1921
3249,ATM_negation,ZIC1_negation,0.15894558091024816,1922
810,DMAP1,FOXO1_negation,0.15894558091024816,1923
3310,BRPF1_negation,STAT1_negation,0.15894558091024816,1924
840,DNMT1,FLI1,0.15894558091024816,1925
3817,RBMX_negation,TWIST1_negation,0.15894558091024816,1926
2744,SMARCB1,TP53,0.15894558091024816,1927
3620,FOXO1_negation,MLLT10_negation,0.15894558091024816,1928
3635,FOXO1_negation,WWTR1_negation,0.15894558091024816,1929
3623,FOXO1_negation,PML_negation,0.15894558091024816,1930
954,ELK1,BRPF1_negation,0.15894558091024816,1931
1792,HMGA1,TP53,0.15894558091024816,1932
2406,PER1,FOXO1_negation,0.15894558091024816,1933
705,DDIT3,SF1,0.15894558091024816,1934
3863,STAT1_negation,TWIST1_negation,0.15894558091024816,1935
1246,ETS2,YBX1,0.15894558091024816,1936
178,ATF6,CREM,0.15894558091024816,1937
2238,MLLT3,FOXO1_negation,0.15894558091024816,1938
3386,CEBPD_negation,ZBTB2_negation,0.15894558091024816,1939
3141,ATF1_negation,CEBPD_negation,0.15894558091024816,1940
1981,IKBKB,TP53,0.15894558091024816,1941
3711,KLF2_negation,RBMX_negation,0.1593293622683909,1942
1562,GTF2I,TWIST1_negation,0.16107079753051076,1943
3762,NFATC3_negation,ZIC1_negation,0.16107079753051076,1944
2788,SOX17,STAT1,0.16107079753051076,1945
549,CREM,STAT5A,0.16107079753051076,1946
3276,BCL6_negation,STAT3_negation,0.16107079753051076,1947
3031,USF1,HDAC1_negation,0.16107079753051076,1948
691,DDIT3,HOPX,0.16107079753051076,1949
1505,GTF2I,HOPX,0.16107079753051076,1950
2075,IRF1,STAT1_negation,0.16365634037855878,1951
3778,NFIC_negation,ZBTB2_negation,0.16365634037855878,1952
157,ATF5,NFIC_negation,0.16743177288307795,1953
3541,ETS1_negation,HDAC1_negation,0.16743177288307795,1954
2721,SMAD4,NFATC3_negation,0.16743177288307795,1955
3239,ATM_negation,STAT1_negation,0.16743177288307795,1956
2807,SOX17,ETS1_negation,0.16743177288307795,1957
2957,TFDP3,SEC14L2_negation,0.16743177288307795,1958
2968,TFDP3,ZBTB2_negation,0.16743177288307795,1959
3550,ETS1_negation,RBMX_negation,0.17131457724191496,1960
3554,ETS1_negation,STAT1_negation,0.17294028866920352,1961
615,CTNNB1,IRF7,0.17294028866920352,1962
667,CTNNB1,TRIB3_negation,0.17294028866920352,1963
3824,RBMX_negation,ZIC1_negation,0.17294028866920352,1964
3808,PPARD_negation,YY1_negation,0.17367744479077665,1965
711,DDIT3,TFDP3,0.17387577802727655,1966
843,DNMT1,GTF2I,0.17566271369931452,1967
3284,BCL6_negation,ZBTB2_negation,0.17566271369931452,1968
2646,SF1,TFDP3,0.17566271369931452,1969
2017,IKBKB,TWIST1_negation,0.17566271369931452,1970
3888,TWIST1_negation,TWIST2_negation,0.17566271369931452,1971
2780,SMARCB1,TWIST1_negation,0.17566271369931452,1972
1249,ETS2,ATF2_negation,0.17566271369931452,1973
180,ATF6,DDIT3,0.17566271369931452,1974
3263,BCL6_negation,HDAC9_negation,0.17566271369931452,1975
3610,FOSL2_negation,WT1_negation,0.17566271369931452,1976
846,DNMT1,HIF1A,0.17566271369931452,1977
1495,GABPB2,WT1_negation,0.17566271369931452,1978
1850,HOPX,SMAD4,0.17566271369931452,1979
3587,FOS_negation,YBX1_negation,0.17566271369931452,1980
1828,HMGA1,TWIST1_negation,0.17566271369931452,1981
2994,TP53,NFATC3_negation,0.18018096263791145,1982
1691,HES1,RUNX1_negation,0.18018096263791145,1983
1374,FOSL2,PARP1,0.18018096263791145,1984
2278,MYC,YBX1,0.18018096263791145,1985
1094,ESR2,STAT1,0.18018096263791145,1986
1873,HOPX,FOS_negation,0.1817767376296824,1987
863,DNMT1,SMAD4,0.1817767376296824,1988
635,CTNNB1,ZNF76,0.18271134077474113,1989
2194,KLF4,STAT1_negation,0.18271134077474113,1990
3433,CREM_negation,NFIC_negation,0.18271134077474113,1991
1443,GABPB2,MYC,0.18386723552606038,1992
1553,GTF2I,PML_negation,0.18386723552606038,1993
1734,HIF1A,BCL6_negation,0.18386723552606038,1994
2013,IKBKB,SPI1_negation,0.18386723552606038,1995
1824,HMGA1,SPI1_negation,0.18386723552606038,1996
3627,FOXO1_negation,SEC14L2_negation,0.18386723552606038,1997
2888,STAT5A,ATM_negation,0.18386723552606038,1998
733,DDIT3,HDAC9_negation,0.18386723552606038,1999
1514,GTF2I,PER1,0.18386723552606038,2000
3044,USF1,STAT1_negation,0.18386723552606038,2001
3314,BRPF1_negation,TWIST2_negation,0.18386723552606038,2002
1092,ESR2,SMARCB1,0.18386723552606038,2003
765,DMAP1,GTF2I,0.18386723552606038,2004
1565,GTF2I,WWTR1_negation,0.18386723552606038,2005
1511,GTF2I,MLLT3,0.18386723552606038,2006
1075,ESR2,HMGA1,0.18386723552606038,2007
1890,HOPX,STAT3_negation,0.18386723552606038,2008
1078,ESR2,IKBKB,0.18386723552606038,2009
1550,GTF2I,MLLT10_negation,0.18386723552606038,2010
124,ATF5,SF1,0.18386723552606038,2011
2776,SMARCB1,SPI1_negation,0.18386723552606038,2012
253,ATF6,TWIST1_negation,0.19174454684468836,2013
1306,FLI1,PPARG,0.19174454684468836,2014
1451,GABPB2,SMAD4,0.19174454684468836,2015
3713,KLF2_negation,SEC14L2_negation,0.19174454684468836,2016
196,ATF6,HOPX,0.19174454684468836,2017
686,DDIT3,GTF2I,0.19174454684468836,2018
2195,KLF4,STAT3_negation,0.19174454684468836,2019
537,CREM,MYC,0.19174454684468836,2020
2933,TFDP3,BCL6_negation,0.19174454684468836,2021
2078,IRF1,TWIST1_negation,0.19174454684468836,2022
216,ATF6,TFDP3,0.19299284753382093,2023
1820,HMGA1,PPARD_negation,0.19299284753382093,2024
2672,SF1,NFATC3_negation,0.19299284753382093,2025
3040,USF1,RBMX_negation,0.19299284753382093,2026
2535,PPARG,YY1_negation,0.19299284753382093,2027
2772,SMARCB1,PPARD_negation,0.19299284753382093,2028
3750,NFATC3_negation,SEC14L2_negation,0.19299284753382093,2029
2009,IKBKB,PPARD_negation,0.19299284753382093,2030
1625,HDAC3,SEC14L2_negation,0.19299284753382093,2031
3692,HOXA10_negation,RUNX1_negation,0.19299284753382093,2032
3566,FOS_negation,FOXO1_negation,0.19586540565592603,2033
894,DNMT1,NFATC3_negation,0.19586540565592603,2034
3523,ESR1_negation,RBMX_negation,0.19586540565592603,2035
3677,HDAC9_negation,TWIST1_negation,0.19867674108252728,2036
1370,FOSL2,IRF7,0.19867674108252728,2037
2604,RUNX1,BCL6_negation,0.19867674108252728,2038
982,ELK1,TWIST1_negation,0.19867674108252728,2039
2065,IRF1,KLF2_negation,0.19867674108252728,2040
2605,RUNX1,BRPF1_negation,0.19867674108252728,2041
678,DDIT3,ELK1,0.19867674108252728,2042
3334,CDX2_negation,KLF2_negation,0.19867674108252728,2043
3324,CDX2_negation,ELL_negation,0.19867674108252728,2044
328,BCL6,NFIC_negation,0.19867674108252728,2045
1422,FOSL2,TRIB3_negation,0.19867674108252728,2046
323,BCL6,HDAC9_negation,0.19867674108252728,2047
3238,ATM_negation,SPI1_negation,0.19867674108252728,2048
1410,FOSL2,KLF2_negation,0.20174252047402697,2049
272,BCL6,ETS2,0.20174252047402697,2050
764,DMAP1,GABPB2,0.20174252047402697,2051
310,BCL6,BRPF1_negation,0.20174252047402697,2052
2345,PARP1,ELL_negation,0.20174252047402697,2053
1496,GABPB2,WWTR1_negation,0.20174252047402697,2054
1445,GABPB2,PER1,0.20174252047402697,2055
3595,FOSL2_negation,KLF2_negation,0.20174252047402697,2056
1481,GABPB2,MLLT10_negation,0.20174252047402697,2057
1442,GABPB2,MLLT3,0.20174252047402697,2058
2847,STAT1,CEBPD_negation,0.20174252047402697,2059
1484,GABPB2,PML_negation,0.20174252047402697,2060
3471,ELL_negation,STAT3_negation,0.2032627896124354,2061
1359,FLI1,ZIC1_negation,0.2032627896124354,2062
2637,RUNX1,YBX1_negation,0.2032627896124354,2063
684,DDIT3,FOSL2,0.2032627896124354,2064
2874,STAT1,TWIST2_negation,0.2032627896124354,2065
277,BCL6,HDAC3,0.2032627896124354,2066
1412,FOSL2,NFATC3_negation,0.2032627896124354,2067
317,BCL6,ESR1_negation,0.2032627896124354,2068
2852,STAT1,ESR1_negation,0.2032627896124354,2069
2397,PER1,CEBPD_negation,0.2032627896124354,2070
2161,KLF4,TP53,0.2032627896124354,2071
36,ASH1L,RUNX1,0.2032627896124354,2072
2335,PARP1,ZNF76,0.2032627896124354,2073
1089,ESR2,RUNX1,0.2032627896124354,2074
333,BCL6,SEC14L2_negation,0.2032627896124354,2075
801,DMAP1,CEBPD_negation,0.2032627896124354,2076
3368,CEBPD_negation,MLLT10_negation,0.2032627896124354,2077
3371,CEBPD_negation,PML_negation,0.2032627896124354,2078
3383,CEBPD_negation,WWTR1_negation,0.2032627896124354,2079
2229,MLLT3,CEBPD_negation,0.2032627896124354,2080
1491,GABPB2,STAT3_negation,0.2032627896124354,2081
1492,GABPB2,TRIB3_negation,0.2032627896124354,2082
1440,GABPB2,IRF7,0.2032627896124354,2083
3722,KLF2_negation,YBX1_negation,0.2032627896124354,2084
3902,WT1_negation,YBX1_negation,0.2037996756280898,2085
3318,BRPF1_negation,YY1_negation,0.2037996756280898,2086
2685,SF1,WT1_negation,0.2037996756280898,2087
1892,HOPX,TWIST1_negation,0.2073180104487237,2088
2508,PPARG,ERG_negation,0.20760293946081193,2089
706,DDIT3,SMAD4,0.20760293946081193,2090
2523,PPARG,RBMX_negation,0.20760293946081193,2091
3767,NFIC_negation,SEC14L2_negation,0.20760293946081193,2092
3485,ERG_negation,FOXO1_negation,0.2131176888972772,2093
242,ATF6,NFATC3_negation,0.2151253796364462,2094
535,CREM,KLF4,0.2151253796364462,2095
753,DDIT3,YY1_negation,0.2151253796364462,2096
2814,SOX17,KLF2_negation,0.2151253796364462,2097
217,ATF6,TP53,0.2151253796364462,2098
3516,ESR1_negation,HOXA10_negation,0.2151253796364462,2099
557,CREM,ATM_negation,0.2151253796364462,2100
3444,CREM_negation,TWIST2_negation,0.2151253796364462,2101
2176,KLF4,ESR1_negation,0.2151253796364462,2102
1615,HDAC3,HDAC9_negation,0.2151253796364462,2103
3258,BCL6_negation,ETS1_negation,0.2151253796364462,2104
18,ASH1L,GTF2I,0.2151253796364462,2105
495,CEBPD,NFIC_negation,0.2151253796364462,2106
1148,ETS1,HIF1A,0.22015874168950555,2107
1490,GABPB2,STAT1_negation,0.22015874168950555,2108
3454,ELL_negation,FOS_negation,0.22015874168950555,2109
3803,PPARD_negation,TWIST1_negation,0.22015874168950555,2110
3570,FOS_negation,KLF2_negation,0.22015874168950555,2111
249,ATF6,SPI1_negation,0.2269123269856629,2112
1095,ESR2,STAT5A,0.2269123269856629,2113
1501,GTF2I,HDAC3,0.2269123269856629,2114
3042,USF1,SEC14L2_negation,0.2269123269856629,2115
1093,ESR2,SOX17,0.2269123269856629,2116
3027,USF1,ETS1_negation,0.2269123269856629,2117
2603,RUNX1,ATM_negation,0.2269123269856629,2118
1628,HDAC3,STAT3_negation,0.2269123269856629,2119
2606,RUNX1,CDX2_negation,0.2269123269856629,2120
1128,ESR2,SEC14L2_negation,0.2269123269856629,2121
64,ASH1L,HDAC1_negation,0.2269123269856629,2122
202,ATF6,MLLT3,0.23364462337584482,2123
88,ATF5,ATF6,0.23364462337584482,2124
3594,FOSL2_negation,HOXA10_negation,0.23364462337584482,2125
2899,STAT5A,FOS_negation,0.23364462337584482,2126
205,ATF6,PER1,0.23364462337584482,2127
181,ATF6,DMAP1,0.23364462337584482,2128
2719,SMAD4,KLF2_negation,0.23364462337584482,2129
655,CTNNB1,KLF2_negation,0.23364462337584482,2130
1732,HIF1A,ATF2_negation,0.23364462337584482,2131
241,ATF6,MLLT10_negation,0.23364462337584482,2132
3889,TWIST1_negation,WT1_negation,0.23364462337584482,2133
244,ATF6,PML_negation,0.23364462337584482,2134
256,ATF6,WWTR1_negation,0.23364462337584482,2135
3552,ETS1_negation,SEC14L2_negation,0.23364462337584482,2136
2810,SOX17,FOXO1_negation,0.23364462337584482,2137
75,ASH1L,SEC14L2_negation,0.23386563829848087,2138
1568,GTF2I,ZBTB2_negation,0.23386563829848087,2139
2302,MYC,NFIC_negation,0.23386563829848087,2140
2986,TP53,FOS_negation,0.23386563829848087,2141
3532,ESR1_negation,WT1_negation,0.23386563829848087,2142
3856,SPI1_negation,WWTR1_negation,0.23897622329142432,2143
1129,ESR2,SPI1_negation,0.23897622329142432,2144
2251,MLLT3,SPI1_negation,0.23897622329142432,2145
2683,SF1,TWIST1_negation,0.23897622329142432,2146
1571,HDAC3,HIF1A,0.23897622329142432,2147
3784,PML_negation,SPI1_negation,0.23897622329142432,2148
2883,STAT5A,USF1,0.23897622329142432,2149
1341,FLI1,NFATC3_negation,0.23897622329142432,2150
2590,RUNX1,SF1,0.23897622329142432,2151
2367,PARP1,TRIB3_negation,0.23897622329142432,2152
3051,USF1,YBX1_negation,0.23897622329142432,2153
2089,IRF7,PARP1,0.23897622329142432,2154
945,ELK1,TFDP3,0.23897622329142432,2155
2419,PER1,SPI1_negation,0.23897622329142432,2156
544,CREM,SF1,0.23897622329142432,2157
1594,HDAC3,TP53,0.23897622329142432,2158
1342,FLI1,NFIC_negation,0.23897622329142432,2159
823,DMAP1,SPI1_negation,0.23897622329142432,2160
1076,ESR2,HOPX,0.23897622329142432,2161
3456,ELL_negation,FOXO1_negation,0.23897622329142432,2162
3733,MLLT10_negation,SPI1_negation,0.23897622329142432,2163
737,DDIT3,NFATC3_negation,0.23897622329142432,2164
3813,RBMX_negation,SPI1_negation,0.24044230504556038,2165
2695,SMAD4,TFDP3,0.24554412237157416,2166
500,CEBPD,SEC14L2_negation,0.24554412237157416,2167
2066,IRF1,MLLT10_negation,0.24820186453990212,2168
2081,IRF1,WWTR1_negation,0.24820186453990212,2169
953,ELK1,BCL6_negation,0.24820186453990212,2170
2030,IRF1,PER1,0.24820186453990212,2171
2027,IRF1,MLLT3,0.24820186453990212,2172
2069,IRF1,PML_negation,0.24820186453990212,2173
903,DNMT1,STAT3_negation,0.24820186453990212,2174
3870,STAT1_negation,ZIC1_negation,0.24820186453990212,2175
3509,ERG_negation,ZIC1_negation,0.24820186453990212,2176
1142,ETS1,FLI1,0.24820186453990212,2177
3468,ELL_negation,SEC14L2_negation,0.24820186453990212,2178
773,DMAP1,IRF1,0.24820186453990212,2179
743,DDIT3,SEC14L2_negation,0.24820186453990212,2180
3555,ETS1_negation,STAT3_negation,0.2507898431550421,2181
1978,IKBKB,STAT1,0.2507898431550421,2182
503,CEBPD,STAT3_negation,0.2507898431550421,2183
2741,SMARCB1,STAT1,0.2507898431550421,2184
583,CREM,SPI1_negation,0.2507898431550421,2185
528,CREM,HIF1A,0.2507898431550421,2186
1107,ESR2,CEBPD_negation,0.2507898431550421,2187
2595,RUNX1,STAT5A,0.2507898431550421,2188
3077,YBX1,NFATC3_negation,0.2507898431550421,2189
2338,PARP1,ATM_negation,0.2507898431550421,2190
1789,HMGA1,STAT1,0.2507898431550421,2191
3839,SEC14L2_negation,STAT1_negation,0.2556318445533587,2192
3683,HDAC9_negation,ZBTB2_negation,0.2556318445533587,2193
1870,HOPX,ERG_negation,0.2556318445533587,2194
96,ATF5,DNMT1,0.2556318445533587,2195
3545,ETS1_negation,MLLT10_negation,0.26072675140129437,2196
3548,ETS1_negation,PML_negation,0.26072675140129437,2197
548,CREM,STAT1,0.26072675140129437,2198
2403,PER1,ETS1_negation,0.26072675140129437,2199
3560,ETS1_negation,WWTR1_negation,0.26072675140129437,2200
334,BCL6,SPI1_negation,0.26072675140129437,2201
807,DMAP1,ETS1_negation,0.26072675140129437,2202
338,BCL6,TWIST1_negation,0.26072675140129437,2203
2235,MLLT3,ETS1_negation,0.26072675140129437,2204
1379,FOSL2,RUNX1,0.26072675140129437,2205
3448,CREM_negation,YY1_negation,0.2613417763664943,2206
3522,ESR1_negation,PPARD_negation,0.2613417763664943,2207
299,BCL6,STAT1,0.2623055474710749,2208
1679,HES1,FOSL2_negation,0.2623055474710749,2209
303,BCL6,USF1,0.2623055474710749,2210
315,BCL6,ELL_negation,0.2623055474710749,2211
72,ASH1L,PPARD_negation,0.2623055474710749,2212
1389,FOSL2,YBX1,0.2623055474710749,2213
1454,GABPB2,STAT1,0.2623055474710749,2214
336,BCL6,STAT3_negation,0.2623055474710749,2215
1541,GTF2I,ESR1_negation,0.2640119489111679,2216
3302,BRPF1_negation,NFATC3_negation,0.2640119489111679,2217
3293,BRPF1_negation,ETS1_negation,0.2640119489111679,2218
525,CREM,GTF2I,0.2640119489111679,2219
3649,HDAC1_negation,RUNX1_negation,0.2640119489111679,2220
3059,YBX1,BCL6_negation,0.2640119489111679,2221
2951,TFDP3,NFATC3_negation,0.2640119489111679,2222
1898,HOPX,ZBTB2_negation,0.2640119489111679,2223
230,ATF6,ELL_negation,0.2640119489111679,2224
660,CTNNB1,PPARD_negation,0.2644454213200259,2225
3511,ESR1_negation,FOS_negation,0.2644454213200259,2226
2697,SMAD4,USF1,0.26495282943103704,2227
2503,PPARG,CDX2_negation,0.26495282943103704,2228
3114,ZNF76,HOXA10_negation,0.26495282943103704,2229
3112,ZNF76,HDAC1_negation,0.26495282943103704,2230
3010,TP53,YY1_negation,0.26495282943103704,2231
3613,FOSL2_negation,YY1_negation,0.26495282943103704,2232
3915,ZBTB2_negation,ZIC1_negation,0.26495282943103704,2233
150,ATF5,FOXO1_negation,0.26495282943103704,2234
502,CEBPD,STAT1_negation,0.26495282943103704,2235
1723,HIF1A,SOX17,0.26495282943103704,2236
376,CEBPB,PPARG,0.27203722831073496,2237
3558,ETS1_negation,TWIST2_negation,0.27855175816893746,2238
2006,IKBKB,NFATC3_negation,0.27855175816893746,2239
1897,HOPX,YY1_negation,0.27855175816893746,2240
1817,HMGA1,NFATC3_negation,0.27855175816893746,2241
3565,FOS_negation,FOSL2_negation,0.27855175816893746,2242
2769,SMARCB1,NFATC3_negation,0.27855175816893746,2243
3864,STAT1_negation,TWIST2_negation,0.27855175816893746,2244
3047,USF1,TWIST1_negation,0.28131025492826567,2245
1309,FLI1,SF1,0.28131025492826567,2246
1720,HIF1A,SF1,0.28131025492826567,2247
260,ATF6,ZIC1_negation,0.28131025492826567,2248
3329,CDX2_negation,FOSL2_negation,0.28131025492826567,2249
1849,HOPX,SF1,0.28131025492826567,2250
2840,STAT1,ZNF76,0.28131025492826567,2251
2690,SF1,ZIC1_negation,0.28131025492826567,2252
719,DDIT3,BCL6_negation,0.28131025492826567,2253
1855,HOPX,TFDP3,0.28131025492826567,2254
2850,STAT1,ELL_negation,0.28131025492826567,2255
1482,GABPB2,NFATC3_negation,0.28131025492826567,2256
2292,MYC,ETS1_negation,0.28131025492826567,2257
3019,USF1,BRPF1_negation,0.28131025492826567,2258
3252,BCL6_negation,CEBPD_negation,0.28131025492826567,2259
721,DDIT3,CDX2_negation,0.28131025492826567,2260
687,DDIT3,HDAC3,0.28276469781576064,2261
1263,ETS2,FOXO1_negation,0.28276469781576064,2262
3564,ETS1_negation,ZIC1_negation,0.28276469781576064,2263
1281,ETS2,TWIST2_negation,0.28276469781576064,2264
498,CEBPD,RBMX_negation,0.28276469781576064,2265
1989,IKBKB,BRPF1_negation,0.28276469781576064,2266
3052,USF1,YY1_negation,0.28276469781576064,2267
3317,BRPF1_negation,YBX1_negation,0.28276469781576064,2268
2639,RUNX1,ZBTB2_negation,0.28276469781576064,2269
1800,HMGA1,BRPF1_negation,0.28276469781576064,2270
2752,SMARCB1,BRPF1_negation,0.28276469781576064,2271
3326,CDX2_negation,ESR1_negation,0.28276469781576064,2272
516,CREM,DNMT1,0.28276469781576064,2273
2715,SMAD4,FOXO1_negation,0.2898583853010973,2274
910,DNMT1,YY1_negation,0.2909049264854798,2275
1717,HIF1A,PPARG,0.29745984828033845,2276
3321,CDX2_negation,CEBPD_negation,0.29745984828033845,2277
1006,ERG,KLF4,0.29943700569312043,2278
900,DNMT1,SEC14L2_negation,0.29943700569312043,2279
2644,SF1,STAT1,0.30039559534337923,2280
995,ERG,GABPB2,0.30039559534337923,2281
3265,BCL6_negation,KLF2_negation,0.30039559534337923,2282
3890,TWIST1_negation,WWTR1_negation,0.30039559534337923,2283
63,ASH1L,FOXO1_negation,0.30039559534337923,2284
1386,FOSL2,TFDP3,0.30039559534337923,2285
2423,PER1,TWIST1_negation,0.30039559534337923,2286
2255,MLLT3,TWIST1_negation,0.30039559534337923,2287
327,BCL6,NFATC3_negation,0.30039559534337923,2288
827,DMAP1,TWIST1_negation,0.30039559534337923,2289
3788,PML_negation,TWIST1_negation,0.30039559534337923,2290
1019,ERG,STAT1,0.30039559534337923,2291
3737,MLLT10_negation,TWIST1_negation,0.30039559534337923,2292
3115,ZNF76,KLF2_negation,0.30039559534337923,2293
492,CEBPD,KLF2_negation,0.30039559534337923,2294
1276,ETS2,SPI1_negation,0.3025816764559973,2295
2055,IRF1,ELL_negation,0.3025816764559973,2296
1619,HDAC3,NFATC3_negation,0.3025816764559973,2297
3477,ELL_negation,YBX1_negation,0.3025816764559973,2298
1544,GTF2I,FOSL2_negation,0.3025816764559973,2299
3267,BCL6_negation,NFATC3_negation,0.3025816764559973,2300
3023,USF1,CREM_negation,0.3025816764559973,2301
3838,SEC14L2_negation,SPI1_negation,0.3025816764559973,2302
2654,SF1,BCL6_negation,0.3025816764559973,2303
3772,NFIC_negation,TWIST1_negation,0.3025816764559973,2304
2895,STAT5A,ELL_negation,0.3025816764559973,2305
3900,TWIST2_negation,ZIC1_negation,0.3025816764559973,2306
133,ATF5,YBX1,0.3025816764559973,2307
2823,SOX17,SPI1_negation,0.3025816764559973,2308
871,DNMT1,YBX1,0.3026472658490624,2309
3186,ATF2_negation,FOS_negation,0.3026472658490624,2310
3625,FOXO1_negation,RBMX_negation,0.3076750210618393,2311
421,CEBPB,TRIB3_negation,0.3076750210618393,2312
369,CEBPB,IRF7,0.3076750210618393,2313
3619,FOXO1_negation,KLF2_negation,0.30826962433263966,2314
1762,HIF1A,TRIB3_negation,0.3093576066170918,2315
1710,HIF1A,IRF7,0.3093576066170918,2316
3688,HOXA10_negation,NFIC_negation,0.3093576066170918,2317
2890,STAT5A,BRPF1_negation,0.3184653591877757,2318
1634,HDAC3,YBX1_negation,0.3184653591877757,2319
869,DNMT1,TP53,0.3184653591877757,2320
3674,HDAC9_negation,STAT1_negation,0.3184653591877757,2321
1125,ESR2,PPARD_negation,0.3184653591877757,2322
2236,MLLT3,FOS_negation,0.3192311914403131,2323
1596,HDAC3,YBX1,0.3192311914403131,2324
3574,FOS_negation,PML_negation,0.3192311914403131,2325
2404,PER1,FOS_negation,0.3192311914403131,2326
808,DMAP1,FOS_negation,0.3192311914403131,2327
3571,FOS_negation,MLLT10_negation,0.3192311914403131,2328
3586,FOS_negation,WWTR1_negation,0.3192311914403131,2329
974,ELK1,PPARD_negation,0.32115891231835014,2330
1406,FOSL2,FOXO1_negation,0.3215815907578182,2331
46,ASH1L,YBX1,0.3215815907578182,2332
1329,FLI1,ELL_negation,0.3215815907578182,2333
3357,CEBPD_negation,ELL_negation,0.3215815907578182,2334
3154,ATF1_negation,KLF2_negation,0.3215815907578182,2335
714,DDIT3,YBX1,0.3215815907578182,2336
3055,YBX1,ZNF76,0.3215815907578182,2337
2649,SF1,YBX1,0.3215815907578182,2338
3221,ATM_negation,ESR1_negation,0.3250119242204092,2339
3018,USF1,BCL6_negation,0.3250119242204092,2340
2935,TFDP3,CDX2_negation,0.3250119242204092,2341
2675,SF1,PPARD_negation,0.3250119242204092,2342
1267,ETS2,KLF2_negation,0.3250119242204092,2343
3715,KLF2_negation,STAT1_negation,0.3250119242204092,2344
15,ASH1L,FLI1,0.3250119242204092,2345
1770,HIF1A,ZIC1_negation,0.3250119242204092,2346
3561,ETS1_negation,YBX1_negation,0.3250119242204092,2347
3354,CDX2_negation,ZIC1_negation,0.3250119242204092,2348
3075,YBX1,KLF2_negation,0.3275844764622704,2349
2047,IRF1,ATF2_negation,0.3275844764622704,2350
1787,HMGA1,SMARCB1,0.3284419013148642,2351
1773,HMGA1,IKBKB,0.3284419013148642,2352
1976,IKBKB,SMARCB1,0.3284419013148642,2353
2698,SMAD4,YBX1,0.3308892885192006,2354
2920,STAT5A,WT1_negation,0.3308892885192006,2355
1208,ETS1,TWIST2_negation,0.3308892885192006,2356
2074,IRF1,SPI1_negation,0.3308892885192006,2357
2635,RUNX1,WT1_negation,0.3308892885192006,2358
3855,SPI1_negation,WT1_negation,0.3308892885192006,2359
65,ASH1L,HDAC9_negation,0.3308892885192006,2360
37,ASH1L,SF1,0.3308892885192006,2361
3479,ELL_negation,ZBTB2_negation,0.3308892885192006,2362
3432,CREM_negation,NFATC3_negation,0.3308892885192006,2363
961,ELK1,ESR1_negation,0.3308892885192006,2364
3241,ATM_negation,TRIB3_negation,0.3409366412517572,2365
1808,HMGA1,ETS1_negation,0.3409366412517572,2366
2760,SMARCB1,ETS1_negation,0.3409366412517572,2367
3908,WWTR1_negation,ZBTB2_negation,0.3409366412517572,2368
2429,PER1,ZBTB2_negation,0.3409366412517572,2369
3794,PML_negation,ZBTB2_negation,0.3409366412517572,2370
3337,CDX2_negation,NFIC_negation,0.3409366412517572,2371
2108,IRF7,ATM_negation,0.3409366412517572,2372
1202,ETS1,SEC14L2_negation,0.3409366412517572,2373
494,CEBPD,NFATC3_negation,0.3409366412517572,2374
833,DMAP1,ZBTB2_negation,0.3409366412517572,2375
3525,ESR1_negation,SEC14L2_negation,0.3409366412517572,2376
1997,IKBKB,ETS1_negation,0.3409366412517572,2377
2261,MLLT3,ZBTB2_negation,0.3409366412517572,2378
3743,MLLT10_negation,ZBTB2_negation,0.3409366412517572,2379
850,DNMT1,IKBKB,0.34100652505420576,2380
847,DNMT1,HMGA1,0.34100652505420576,2381
1613,HDAC3,FOXO1_negation,0.34100652505420576,2382
864,DNMT1,SMARCB1,0.34100652505420576,2383
2787,SMARCB1,ZIC1_negation,0.3421531567658947,2384
1837,HOPX,IKBKB,0.3421531567658947,2385
3308,BRPF1_negation,SEC14L2_negation,0.3421531567658947,2386
572,CREM,HDAC9_negation,0.3421531567658947,2387
2308,MYC,SPI1_negation,0.3421531567658947,2388
1755,HIF1A,PPARD_negation,0.3421531567658947,2389
3279,BCL6_negation,TWIST2_negation,0.3421531567658947,2390
1771,HMGA1,HOPX,0.3421531567658947,2391
1835,HMGA1,ZIC1_negation,0.3421531567658947,2392
1893,HOPX,TWIST2_negation,0.3421531567658947,2393
2024,IKBKB,ZIC1_negation,0.3421531567658947,2394
