,gene_1,gene_2,HG_pval,rank
1208,KLF2,ZBTB2_negation,0.5879430719574299,1508
1054,IRF2,IRF7,0.5879430719574299,1509
1476,SMAD4,KLF2_negation,0.5879430719574299,1510
1030,IRF1,ESR2_negation,0.5879430719574299,1511
1100,IRF2,TRIB3_negation,0.5879430719574299,1512
2273,HDAC1_negation,ZBTB2_negation,0.5879430719574299,1513
1523,SMARCA1,PARP1_negation,0.5879430719574299,1514
1262,NANOG,RUNX1,0.5933153433086354,1515
862,HNRNPD,CEBPD_negation,0.5933153433086354,1516
2204,CREM_negation,TWIST2_negation,0.5933153433086354,1517
2424,SEC14L2_negation,TWIST1_negation,0.5933153433086354,1518
1282,NANOG,CEBPD_negation,0.5933153433086354,1519
60,ASH1L,SPI1_negation,0.5933153433086354,1520
1046,IRF1,TCF4_negation,0.5933153433086354,1521
1442,RUNX1,TCF4_negation,0.5933153433086354,1522
1774,STAT5A,TCF4_negation,0.5933153433086354,1523
1032,IRF1,HDAC1_negation,0.5933153433086354,1524
842,HNRNPD,RUNX1,0.5933153433086354,1525
1953,ZNF148,USF2_negation,0.5933153433086354,1526
917,HSF1,BRPF1_negation,0.5933153433086354,1527
380,CREBBP,CREM_negation,0.5957170937835004,1528
2454,STAT1_negation,YY1_negation,0.5957170937835004,1529
576,ESR1,NFATC3_negation,0.5957170937835004,1530
1438,RUNX1,SEC14L2_negation,0.600940893708991,1531
1939,ZNF148,NFATC3_negation,0.600940893708991,1532
605,ESR2,NANOG,0.600940893708991,1533
2481,USF2_negation,ZIC1_negation,0.600940893708991,1534
1437,RUNX1,RXRA_negation,0.600940893708991,1535
539,ESR1,IRF1,0.600940893708991,1536
1511,SMARCA1,BRPF1_negation,0.600940893708991,1537
1053,IRF1,ZIC1_negation,0.600940893708991,1538
1260,NANOG,PIAS1,0.600940893708991,1539
597,ESR2,HNRNPD,0.600940893708991,1540
2119,BRPF1_negation,POU4F2_negation,0.600940893708991,1541
2320,KLF2_negation,SEC14L2_negation,0.600940893708991,1542
1026,IRF1,BRPF1_negation,0.600940893708991,1543
840,HNRNPD,PIAS1,0.600940893708991,1544
262,BRCA1,SEC14L2_negation,0.6028785983747132,1545
2166,CREB3_negation,KLF2_negation,0.6123934351460042,1546
1960,ZNF76,BCL6_negation,0.6123934351460042,1547
1895,ZNF143,BCL6_negation,0.6123934351460042,1548
2259,HDAC1_negation,PARP1_negation,0.6125712280781769,1549
2173,CREB3_negation,SEC14L2_negation,0.6125712280781769,1550
627,ESR2,BRPF1_negation,0.6125712280781769,1551
2459,TCF4_negation,TWIST2_negation,0.6125712280781769,1552
316,CEBPD,ESR2_negation,0.6125712280781769,1553
1335,PIAS1,HDAC1_negation,0.6125712280781769,1554
2178,CREB3_negation,TRIB3_negation,0.6125712280781769,1555
2393,POU4F2_negation,ZIC1_negation,0.6125712280781769,1556
1133,IRF7,CREB3_negation,0.6125712280781769,1557
2152,CEBPD_negation,TCF4_negation,0.6125712280781769,1558
1566,SMARCB1,PARP1_negation,0.6172029294458543,1559
1320,PIAS1,WT1,0.6172029294458543,1560
1599,SNAI1,CREM_negation,0.6172029294458543,1561
816,HMGA1,PARP1_negation,0.6172029294458543,1562
984,IKBKB,PARP1_negation,0.6172029294458543,1563
1851,WT1,USF2_negation,0.6172029294458543,1564
1221,KLF8,STAT5A,0.6172029294458543,1565
2365,PARP1_negation,POU4F2_negation,0.6172029294458543,1566
190,BCL6,NFKB1_negation,0.6233626726949164,1567
1395,RORA,STAT1_negation,0.6233626726949164,1568
2356,NFKB1_negation,STAT1_negation,0.6233626726949164,1569
1268,NANOG,SOX17,0.6233626726949164,1570
2298,HIF1A_negation,PARP1_negation,0.6233626726949164,1571
900,HSF1,SMARCA1,0.6233626726949164,1572
474,ELK1,HNRNPD,0.6233626726949164,1573
2015,AR_negation,TWIST2_negation,0.6233626726949164,1574
482,ELK1,NANOG,0.6233626726949164,1575
848,HNRNPD,SOX17,0.6233626726949164,1576
2332,NFATC3_negation,NFKB1_negation,0.6233626726949164,1577
1600,SNAI1,ESR2_negation,0.6233626726949164,1578
2390,POU4F2_negation,USF2_negation,0.6233626726949164,1579
1358,RORA,SMAD4,0.6266133335542443,1580
899,HSF1,SMAD4,0.6266133335542443,1581
258,BRCA1,PARP1_negation,0.6266133335542443,1582
1325,PIAS1,AR_negation,0.6314990237876621,1583
1486,SMAD4,STAT1_negation,0.6314990237876621,1584
1332,PIAS1,CREM_negation,0.6314990237876621,1585
1833,WT1,HDAC1_negation,0.6314990237876621,1586
2340,NFATC3_negation,STAT1_negation,0.6314990237876621,1587
415,DNMT1,IRF2,0.6326713790104861,1588
1963,ZNF76,CREB3_negation,0.6326713790104861,1589
562,ESR1,AR_negation,0.6326713790104861,1590
2434,SP1_negation,TWIST1_negation,0.6326713790104861,1591
450,DNMT1,KLF2_negation,0.6326713790104861,1592
422,DNMT1,RUNX1,0.6326713790104861,1593
1898,ZNF143,CREB3_negation,0.6326713790104861,1594
2041,ARNT_negation,STAT1_negation,0.6326713790104861,1595
517,ELK1,POU4F2_negation,0.6331696168221954,1596
219,BRCA1,IRF1,0.6374340309385728,1597
1008,IRF1,SMAD4,0.6374340309385728,1598
289,CEBPD,KLF8,0.6374340309385728,1599
1930,ZNF148,CEBPD_negation,0.6426088986723381,1600
437,DNMT1,AR_negation,0.6427327426040219,1601
425,DNMT1,SMARCB1,0.6427327426040219,1602
110,ATF6,BCL6_negation,0.6427327426040219,1603
410,DNMT1,HMGA1,0.6427327426040219,1604
1657,SNAI2,TCF4_negation,0.6427327426040219,1605
2094,BCL6_negation,RXRA_negation,0.6427327426040219,1606
2188,CREM_negation,HDAC2_negation,0.6427327426040219,1607
1932,ZNF148,CREM_negation,0.6427327426040219,1608
413,DNMT1,IKBKB,0.6427327426040219,1609
456,DNMT1,RXRA_negation,0.6427327426040219,1610
97,ATF6,SNAI2,0.6489923985757082,1611
2350,NFKB1_negation,POU4F2_negation,0.6489923985757082,1612
1640,SNAI2,CREM_negation,0.6489923985757082,1613
96,ATF6,SNAI1,0.6489923985757082,1614
1830,WT1,CREM_negation,0.6489923985757082,1615
784,HMGA1,RORA,0.6554450179419279,1616
952,IKBKB,RORA,0.6554450179419279,1617
1582,SNAI1,SNAI2,0.6554450179419279,1618
1360,RORA,SMARCB1,0.6554450179419279,1619
703,GABPA,SEC14L2_negation,0.6554450179419279,1620
1507,SMARCA1,AR_negation,0.657039468738027,1621
1039,IRF1,POU4F2_negation,0.657039468738027,1622
807,HMGA1,CREM_negation,0.657039468738027,1623
1211,KLF8,PIAS1,0.657039468738027,1624
975,IKBKB,CREM_negation,0.657039468738027,1625
1815,STAT6,USF2_negation,0.657039468738027,1626
1197,KLF2,RXRA_negation,0.657039468738027,1627
2371,PARP1_negation,STAT1_negation,0.657039468738027,1628
1557,SMARCB1,CREM_negation,0.657039468738027,1629
44,ASH1L,CREB3_negation,0.6593229669889122,1630
331,CEBPD,STAT1_negation,0.6593229669889122,1631
1471,SMAD4,ESR2_negation,0.6593229669889122,1632
1748,STAT5A,ZNF148,0.6593229669889122,1633
2286,HDAC2_negation,STAT1_negation,0.6593229669889122,1634
1444,RUNX1,TWIST1_negation,0.6593229669889122,1635
1768,STAT5A,RUNX1_negation,0.6593229669889122,1636
1613,SNAI1,SP1_negation,0.6593229669889122,1637
1421,RUNX1,BCL6_negation,0.6593229669889122,1638
649,ESR2,TWIST1_negation,0.6593229669889122,1639
1006,IRF1,RORA,0.6598938935935683,1640
1480,SMAD4,POU4F2_negation,0.6651701088708613,1641
1178,KLF2,AR_negation,0.6674857145961367,1642
179,BCL6,BRPF1_negation,0.6674857145961367,1643
1814,STAT6,TWIST2_negation,0.6674857145961367,1644
1137,IRF7,HDAC1_negation,0.6674857145961367,1645
1448,RUNX1,ZBTB2_negation,0.6674857145961367,1646
1765,STAT5A,NFKB1_negation,0.6674857145961367,1647
2121,BRPF1_negation,RXRA_negation,0.6674857145961367,1648
2395,RUNX1_negation,SEC14L2_negation,0.6674857145961367,1649
2268,HDAC1_negation,TRIB3_negation,0.6674857145961367,1650
1218,KLF8,SNAI2,0.6715049096427298,1651
399,CREBBP,TWIST1_negation,0.6780408307350625,1652
1700,SOX17,TWIST2_negation,0.6792314860158248,1653
1242,KLF8,NFATC3_negation,0.6792314860158248,1654
874,HNRNPD,POU4F2_negation,0.6792314860158248,1655
1294,NANOG,POU4F2_negation,0.6792314860158248,1656
1456,SMAD4,STAT5A,0.6792314860158248,1657
2426,SEC14L2_negation,USF2_negation,0.6792314860158248,1658
2116,BRPF1_negation,NFATC3_negation,0.6816163208721961,1659
894,HSF1,KLF8,0.6816163208721961,1660
2048,ARNT_negation,ZBTB2_negation,0.6816163208721961,1661
2453,STAT1_negation,USF2_negation,0.6816163208721961,1662
1123,IRF7,YBX1,0.6816163208721961,1663
2455,STAT1_negation,ZBTB2_negation,0.6816163208721961,1664
2113,BRPF1_negation,HDAC2_negation,0.6816163208721961,1665
1883,YBX1,TRIB3_negation,0.6816163208721961,1666
1328,PIAS1,BCL6_negation,0.6816163208721961,1667
720,HIF1A,IRF2,0.6867532896809058,1668
2189,CREM_negation,HIF1A_negation,0.6867532896809058,1669
2037,ARNT_negation,RXRA_negation,0.6867532896809058,1670
2436,SP1_negation,USF2_negation,0.6867532896809058,1671
114,ATF6,CREM_negation,0.6888506619614618,1672
1009,IRF1,SMARCA1,0.6888506619614618,1673
2191,CREM_negation,NFATC3_negation,0.6888506619614618,1674
2194,CREM_negation,POU4F2_negation,0.6888506619614618,1675
1312,PIAS1,SMARCA1,0.6888506619614618,1676
2214,ESR2_negation,NFATC3_negation,0.6888506619614618,1677
191,BCL6,PARP1_negation,0.6888506619614618,1678
91,ATF6,RORA,0.6916789267169243,1679
697,GABPA,NFATC3_negation,0.6916789267169243,1680
1316,PIAS1,SOX17,0.6989958143172863,1681
1222,KLF8,STAT6,0.6989958143172863,1682
2205,CREM_negation,USF2_negation,0.7011568723988908,1683
847,HNRNPD,SNAI2,0.7011568723988908,1684
2005,AR_negation,POU4F2_negation,0.7011568723988908,1685
2407,RXRA_negation,SEC14L2_negation,0.7011568723988908,1686
920,HSF1,CREM_negation,0.7011568723988908,1687
90,ATF6,PIAS1,0.7011568723988908,1688
1050,IRF1,USF2_negation,0.7011568723988908,1689
1514,SMARCA1,CREM_negation,0.7011568723988908,1690
1267,NANOG,SNAI2,0.7011568723988908,1691
2112,BRPF1_negation,HDAC1_negation,0.7019349415338361,1692
1944,ZNF148,RXRA_negation,0.7019349415338361,1693
753,HIF1A,HDAC2_negation,0.7019349415338361,1694
417,DNMT1,KLF2,0.7019349415338361,1695
2419,SEC14L2_negation,SP1_negation,0.7019349415338361,1696
2296,HIF1A_negation,NFATC3_negation,0.7019349415338361,1697
1813,STAT6,TWIST1_negation,0.7019349415338361,1698
567,ESR1,CEBPD_negation,0.7019349415338361,1699
2367,PARP1_negation,RXRA_negation,0.7078342592007727,1700
1647,SNAI2,NFATC3_negation,0.7078342592007727,1701
1988,ZNF76,ZIC1_negation,0.7175029265814453,1702
1182,KLF2,BRPF1_negation,0.7175029265814453,1703
1923,ZNF143,ZIC1_negation,0.7175029265814453,1704
2118,BRPF1_negation,PARP1_negation,0.7175029265814453,1705
1659,SNAI2,TWIST1_negation,0.7175029265814453,1706
1637,SNAI2,BRPF1_negation,0.7175029265814453,1707
1292,NANOG,NFKB1_negation,0.718715621277425,1708
2334,NFATC3_negation,POU4F2_negation,0.718715621277425,1709
46,ASH1L,ESR2_negation,0.718715621277425,1710
2387,POU4F2_negation,TRIB3_negation,0.718715621277425,1711
1336,PIAS1,HDAC2_negation,0.718715621277425,1712
872,HNRNPD,NFKB1_negation,0.718715621277425,1713
1144,IRF7,POU4F2_negation,0.718715621277425,1714
209,BRCA1,DNMT1,0.718715621277425,1715
1042,IRF1,SEC14L2_negation,0.7268704440394995,1716
620,ESR2,ZNF143,0.7324501235769809,1717
622,ESR2,ZNF76,0.7324501235769809,1718
736,HIF1A,STAT6,0.7324501235769809,1719
1248,KLF8,SEC14L2_negation,0.7324501235769809,1720
2343,NFATC3_negation,TWIST1_negation,0.7341993830915826,1721
1978,ZNF76,SP1_negation,0.7341993830915826,1722
589,ESR1,TWIST2_negation,0.7341993830915826,1723
2019,AR_negation,ZIC1_negation,0.7341993830915826,1724
1913,ZNF143,SP1_negation,0.7341993830915826,1725
1315,PIAS1,SNAI2,0.7347448943542304,1726
1543,SMARCB1,STAT5A,0.7347448943542304,1727
961,IKBKB,STAT5A,0.7347448943542304,1728
408,DNMT1,GABPA,0.7347448943542304,1729
793,HMGA1,STAT5A,0.7347448943542304,1730
1914,ZNF143,SPI1_negation,0.7404298170880301,1731
1979,ZNF76,SPI1_negation,0.7404298170880301,1732
1446,RUNX1,USF2_negation,0.7404298170880301,1733
636,ESR2,KLF2_negation,0.7404298170880301,1734
199,BCL6,TCF4_negation,0.7404298170880301,1735
131,ATF6,TCF4_negation,0.7404298170880301,1736
2082,BCL6_negation,CREM_negation,0.7404298170880301,1737
623,ESR2,AR_negation,0.7437335097163069,1738
566,ESR1,BRPF1_negation,0.7437335097163069,1739
748,HIF1A,CREB3_negation,0.7437335097163069,1740
839,HNRNPD,NANOG,0.7462940599519106,1741
335,CEBPD,TWIST2_negation,0.7465916459039361,1742
1500,SMARCA1,STAT5A,0.7465916459039361,1743
800,HMGA1,AR_negation,0.7465916459039361,1744
2092,BCL6_negation,POU4F2_negation,0.7465916459039361,1745
1037,IRF1,NFKB1_negation,0.7465916459039361,1746
2368,PARP1_negation,SEC14L2_negation,0.7465916459039361,1747
968,IKBKB,AR_negation,0.7465916459039361,1748
1550,SMARCB1,AR_negation,0.7465916459039361,1749
2077,ATF1_negation,ZBTB2_negation,0.7503801733209263,1750
1040,IRF1,RUNX1_negation,0.7503801733209263,1751
2109,BRPF1_negation,CREM_negation,0.7503801733209263,1752
1349,PIAS1,TCF4_negation,0.7503801733209263,1753
1367,RORA,WT1,0.7553737036277192,1754
794,HMGA1,STAT6,0.761351533901703,1755
811,HMGA1,HDAC2_negation,0.761351533901703,1756
43,ASH1L,CEBPD_negation,0.761351533901703,1757
2016,AR_negation,USF2_negation,0.761351533901703,1758
59,ASH1L,SP1_negation,0.761351533901703,1759
907,HSF1,STAT6,0.761351533901703,1760
962,IKBKB,STAT6,0.761351533901703,1761
979,IKBKB,HDAC2_negation,0.761351533901703,1762
1038,IRF1,PARP1_negation,0.761351533901703,1763
1284,NANOG,CREM_negation,0.761351533901703,1764
134,ATF6,TWIST2_negation,0.761351533901703,1765
864,HNRNPD,CREM_negation,0.761351533901703,1766
88,ATF6,KLF8,0.761351533901703,1767
1991,AR_negation,BCL6_negation,0.761351533901703,1768
1561,SMARCB1,HDAC2_negation,0.761351533901703,1769
1544,SMARCB1,STAT6,0.761351533901703,1770
270,BRCA1,USF2_negation,0.7633052254510704,1771
1603,SNAI1,HDAC2_negation,0.7633052254510704,1772
1396,RORA,TCF4_negation,0.7724693891955475,1773
1344,PIAS1,RXRA_negation,0.7724693891955475,1774
852,HNRNPD,WT1,0.7724693891955475,1775
1272,NANOG,WT1,0.7724693891955475,1776
1983,ZNF76,TWIST1_negation,0.7749314482906736,1777
1432,RUNX1,NFATC3_negation,0.7749314482906736,1778
1918,ZNF143,TWIST1_negation,0.7749314482906736,1779
2158,CEBPD_negation,ZBTB2_negation,0.7749314482906736,1780
2031,ARNT_negation,KLF2_negation,0.7749314482906736,1781
773,HIF1A,ZIC1_negation,0.7749314482906736,1782
2403,RUNX1_negation,USF2_negation,0.7749314482906736,1783
750,HIF1A,ESR2_negation,0.7749314482906736,1784
1342,PIAS1,POU4F2_negation,0.7749314482906736,1785
77,ATF6,ESR2,0.7749314482906736,1786
575,ESR1,KLF2_negation,0.7754583927858907,1787
868,HNRNPD,HDAC2_negation,0.7754583927858907,1788
2054,ATF1_negation,CREM_negation,0.7754583927858907,1789
534,ESR1,HIF1A,0.7754583927858907,1790
1288,NANOG,HDAC2_negation,0.7754583927858907,1791
378,CREBBP,CEBPD_negation,0.7754583927858907,1792
272,BRCA1,ZBTB2_negation,0.7758920156140199,1793
40,ASH1L,ATF1_negation,0.7802972837995124,1794
1610,SNAI1,RUNX1_negation,0.7802972837995124,1795
1341,PIAS1,PARP1_negation,0.7802972837995124,1796
1811,STAT6,TCF4_negation,0.7802972837995124,1797
2196,CREM_negation,RXRA_negation,0.7802972837995124,1798
121,ATF6,NFATC3_negation,0.7802972837995124,1799
653,ESR2,ZBTB2_negation,0.7802972837995124,1800
118,ATF6,HDAC2_negation,0.7802972837995124,1801
207,BRCA1,CEBPD,0.7817352021089501,1802
1261,NANOG,RORA,0.7834001010599471,1803
841,HNRNPD,RORA,0.7834001010599471,1804
1498,SMARCA1,SOX17,0.7834001010599471,1805
319,CEBPD,HDAC2_negation,0.7834001010599471,1806
660,GABPA,IRF1,0.7834001010599471,1807
126,ATF6,RXRA_negation,0.787887853364354,1808
1792,STAT6,CEBPD_negation,0.787887853364354,1809
2035,ARNT_negation,POU4F2_negation,0.787887853364354,1810
311,CEBPD,BCL6_negation,0.787887853364354,1811
2282,HDAC2_negation,RXRA_negation,0.787887853364354,1812
1353,PIAS1,USF2_negation,0.787887853364354,1813
2344,NFATC3_negation,TWIST2_negation,0.787887853364354,1814
1805,STAT6,RUNX1_negation,0.787887853364354,1815
791,HMGA1,SOX17,0.7940086644264085,1816
959,IKBKB,SOX17,0.7940086644264085,1817
1541,SMARCB1,SOX17,0.7940086644264085,1818
236,BRCA1,STAT6,0.7957610475827781,1819
392,CREBBP,RXRA_negation,0.7961280755432963,1820
6,ASH1L,ELK1,0.7963681615736001,1821
1491,SMAD4,USF2_negation,0.7963681615736001,1822
165,BCL6,SNAI2,0.7963681615736001,1823
1840,WT1,POU4F2_negation,0.7963681615736001,1824
655,GABPA,HIF1A,0.7963681615736001,1825
1361,RORA,SNAI1,0.8001287123012875,1826
1366,RORA,STAT6,0.8042428210291566,1827
168,BCL6,STAT5A,0.8050957505840193,1828
1483,SMAD4,SEC14L2_negation,0.8051574993911061,1829
206,BCL6,ZIC1_negation,0.8056356638051138,1830
1531,SMARCA1,TCF4_negation,0.8056356638051138,1831
1781,STAT5A,ZIC1_negation,0.8056356638051138,1832
2130,BRPF1_negation,USF2_negation,0.8056356638051138,1833
173,BCL6,ZNF148,0.8056356638051138,1834
81,ATF6,HNRNPD,0.8056356638051138,1835
2341,NFATC3_negation,TCF4_negation,0.8056356638051138,1836
89,ATF6,NANOG,0.8056356638051138,1837
2335,NFATC3_negation,RUNX1_negation,0.8056356638051138,1838
1213,KLF8,RUNX1,0.8056356638051138,1839
261,BRCA1,RXRA_negation,0.8064995560151945,1840
339,CEBPD,ZIC1_negation,0.8073515128922862,1841
1423,RUNX1,CEBPD_negation,0.8073515128922862,1842
1161,KLF2,PIAS1,0.8073515128922862,1843
1153,IRF7,TWIST1_negation,0.8073515128922862,1844
2464,TRIB3_negation,TWIST1_negation,0.8073515128922862,1845
536,ESR1,HNRNPD,0.8110693518717857,1846
412,DNMT1,HSF1,0.8110693518717857,1847
1295,NANOG,RUNX1_negation,0.8110693518717857,1848
2142,CEBPD_negation,NFATC3_negation,0.8110693518717857,1849
875,HNRNPD,RUNX1_negation,0.8110693518717857,1850
1937,ZNF148,HIF1A_negation,0.8110693518717857,1851
585,ESR1,STAT1_negation,0.8110693518717857,1852
544,ESR1,NANOG,0.8110693518717857,1853
590,ESR1,USF2_negation,0.8110693518717857,1854
1521,SMARCA1,NFATC3_negation,0.812119035702465,1855
155,BCL6,KLF2,0.812119035702465,1856
892,HSF1,IRF7,0.812119035702465,1857
426,DNMT1,SNAI1,0.812119035702465,1858
938,HSF1,TRIB3_negation,0.812119035702465,1859
158,BCL6,PIAS1,0.812119035702465,1860
927,HSF1,NFATC3_negation,0.812119035702465,1861
1843,WT1,SEC14L2_negation,0.8139754425153845,1862
673,GABPA,SNAI2,0.8167195281014179,1863
1027,IRF1,CEBPD_negation,0.8183312882406181,1864
1837,WT1,NFATC3_negation,0.8183312882406181,1865
933,HSF1,SEC14L2_negation,0.8183312882406181,1866
242,BRCA1,AR_negation,0.8252421425129434,1867
302,CEBPD,STAT6,0.8252421425129434,1868
1274,NANOG,ZNF143,0.8316759995527645,1869
1276,NANOG,ZNF76,0.8316759995527645,1870
2376,PARP1_negation,USF2_negation,0.8316759995527645,1871
1150,IRF7,STAT1_negation,0.8316759995527645,1872
94,ATF6,SMARCA1,0.8316759995527645,1873
323,CEBPD,NFKB1_negation,0.8316759995527645,1874
2450,STAT1_negation,TRIB3_negation,0.8316759995527645,1875
1357,RORA,RUNX1,0.8316759995527645,1876
854,HNRNPD,ZNF143,0.8316759995527645,1877
2283,HDAC2_negation,SEC14L2_negation,0.8316759995527645,1878
856,HNRNPD,ZNF76,0.8316759995527645,1879
1345,PIAS1,SEC14L2_negation,0.8316759995527645,1880
1314,PIAS1,SNAI1,0.8324664794308954,1881
1217,KLF8,SNAI1,0.8324664794308954,1882
1667,SOX17,STAT6,0.8324664794308954,1883
1005,IRF1,PIAS1,0.8327861506725537,1884
1929,ZNF148,BRPF1_negation,0.8327861506725537,1885
643,ESR2,SEC14L2_negation,0.8327861506725537,1886
23,ASH1L,RUNX1,0.8327861506725537,1887
1329,PIAS1,BRPF1_negation,0.8327861506725537,1888
1574,SMARCB1,TCF4_negation,0.8327861506725537,1889
883,HNRNPD,TWIST1_negation,0.8327861506725537,1890
824,HMGA1,TCF4_negation,0.8327861506725537,1891
616,ESR2,STAT5A,0.8327861506725537,1892
992,IKBKB,TCF4_negation,0.8327861506725537,1893
1303,NANOG,TWIST1_negation,0.8327861506725537,1894
614,ESR2,SOX17,0.8327861506725537,1895
1757,STAT5A,CREM_negation,0.83413124529899,1896
2353,NFKB1_negation,SEC14L2_negation,0.83413124529899,1897
1769,STAT5A,RXRA_negation,0.83413124529899,1898
150,BCL6,HSF1,0.83413124529899,1899
598,ESR2,HSF1,0.83413124529899,1900
2337,NFATC3_negation,SEC14L2_negation,0.83413124529899,1901
578,ESR1,PARP1_negation,0.8378949403915001,1902
1753,STAT5A,BCL6_negation,0.8378949403915001,1903
2012,AR_negation,TCF4_negation,0.8378949403915001,1904
386,CREBBP,KLF2_negation,0.8378949403915001,1905
310,CEBPD,ATF1_negation,0.8378949403915001,1906
132,ATF6,TRIB3_negation,0.8384216571572344,1907
170,BCL6,WT1,0.8384216571572344,1908
86,ATF6,IRF7,0.8384216571572344,1909
1853,WT1,ZBTB2_negation,0.8397909571730304,1910
460,DNMT1,STAT1_negation,0.8416075247633326,1911
1463,SMAD4,AR_negation,0.8416075247633326,1912
725,HIF1A,PIAS1,0.8416075247633326,1913
2460,TCF4_negation,USF2_negation,0.8416075247633326,1914
2326,KLF2_negation,TWIST1_negation,0.8416075247633326,1915
1481,SMAD4,RUNX1_negation,0.8416075247633326,1916
2463,TCF4_negation,ZIC1_negation,0.8416075247633326,1917
1338,PIAS1,KLF2_negation,0.8416075247633326,1918
646,ESR2,STAT1_negation,0.8416075247633326,1919
225,BRCA1,PIAS1,0.8437040651617129,1920
1693,SOX17,SEC14L2_negation,0.8437040651617129,1921
666,GABPA,PIAS1,0.8470915696630776,1922
146,BCL6,GABPA,0.8495241026314942,1923
1460,SMAD4,ZNF143,0.8495241026314942,1924
1462,SMAD4,ZNF76,0.8495241026314942,1925
1754,STAT5A,BRPF1_negation,0.8534291874114177,1926
2400,RUNX1_negation,TRIB3_negation,0.8534291874114177,1927
2105,BCL6_negation,ZBTB2_negation,0.8534291874114177,1928
1145,IRF7,RUNX1_negation,0.8534291874114177,1929
1501,SMARCA1,STAT6,0.8534291874114177,1930
1169,KLF2,SOX17,0.8540304908204328,1931
1680,SOX17,CREM_negation,0.8540304908204328,1932
80,ATF6,HMGA1,0.8540304908204328,1933
83,ATF6,IKBKB,0.8540304908204328,1934
20,ASH1L,NANOG,0.8540304908204328,1935
1297,NANOG,SEC14L2_negation,0.8540304908204328,1936
12,ASH1L,HNRNPD,0.8540304908204328,1937
943,HSF1,ZBTB2_negation,0.8540304908204328,1938
1376,RORA,BRPF1_negation,0.8540304908204328,1939
877,HNRNPD,SEC14L2_negation,0.8540304908204328,1940
95,ATF6,SMARCB1,0.8540304908204328,1941
1803,STAT6,PARP1_negation,0.8540304908204328,1942
2325,KLF2_negation,TRIB3_negation,0.8566550711666461,1943
582,ESR1,SEC14L2_negation,0.8566550711666461,1944
1043,IRF1,SP1_negation,0.8566550711666461,1945
135,ATF6,USF2_negation,0.8566550711666461,1946
1339,PIAS1,NFATC3_negation,0.8566550711666461,1947
1140,IRF7,KLF2_negation,0.8566550711666461,1948
760,HIF1A,RUNX1_negation,0.8566550711666461,1949
1984,ZNF76,TWIST2_negation,0.8567175564750895,1950
1919,ZNF143,TWIST2_negation,0.8567175564750895,1951
221,BRCA1,IRF7,0.8618297336638572,1952
267,BRCA1,TRIB3_negation,0.8618297336638572,1953
1627,SNAI2,STAT6,0.8652002621193947,1954
1612,SNAI1,SEC14L2_negation,0.8652002621193947,1955
1219,KLF8,SOX17,0.8652002621193947,1956
1956,ZNF148,ZIC1_negation,0.8676481758736014,1957
1285,NANOG,ESR2_negation,0.8676481758736014,1958
625,ESR2,ATF1_negation,0.8676481758736014,1959
865,HNRNPD,ESR2_negation,0.8676481758736014,1960
2014,AR_negation,TWIST1_negation,0.8676481758736014,1961
1752,STAT5A,ATF1_negation,0.8676481758736014,1962
1244,KLF8,PARP1_negation,0.8680550556689872,1963
545,ESR1,PIAS1,0.8711726050671722,1964
407,DNMT1,ESR2,0.8711726050671722,1965
1318,PIAS1,STAT5A,0.8719369649727057,1966
1012,IRF1,SNAI2,0.8719369649727057,1967
2008,AR_negation,SEC14L2_negation,0.8719369649727057,1968
175,BCL6,AR_negation,0.8727858376245452,1969
2193,CREM_negation,PARP1_negation,0.8727858376245452,1970
192,BCL6,POU4F2_negation,0.8727858376245452,1971
1704,SOX17,ZIC1_negation,0.8727858376245452,1972
770,HIF1A,USF2_negation,0.8727858376245452,1973
1596,SNAI1,BRPF1_negation,0.8733088689001582,1974
93,ATF6,SMAD4,0.8733088689001582,1975
1974,ZNF76,POU4F2_negation,0.8733088689001582,1976
1909,ZNF143,POU4F2_negation,0.8733088689001582,1977
930,HSF1,POU4F2_negation,0.8733088689001582,1978
1392,RORA,SEC14L2_negation,0.8754437051394978,1979
932,HSF1,RXRA_negation,0.8775278928548337,1980
1863,YBX1,CEBPD_negation,0.8775278928548337,1981
290,CEBPD,NANOG,0.8775278928548337,1982
282,CEBPD,HNRNPD,0.8775278928548337,1983
719,HIF1A,IRF1,0.8775278928548337,1984
1435,RUNX1,POU4F2_negation,0.8775278928548337,1985
2405,RUNX1_negation,ZBTB2_negation,0.8775278928548337,1986
1256,KLF8,USF2_negation,0.8775278928548337,1987
2388,POU4F2_negation,TWIST1_negation,0.8775278928548337,1988
2089,BCL6_negation,NFATC3_negation,0.8775278928548337,1989
1386,RORA,NFATC3_negation,0.8795545232364738,1990
699,GABPA,PARP1_negation,0.8795545232364738,1991
683,GABPA,AR_negation,0.8795545232364738,1992
1583,SNAI1,SOX17,0.8807879893549477,1993
9,ASH1L,GABPA,0.8861604084500501,1994
664,GABPA,KLF8,0.8879790049802577,1995
814,HMGA1,NFATC3_negation,0.8879801223560525,1996
982,IKBKB,NFATC3_negation,0.8879801223560525,1997
1673,SOX17,AR_negation,0.8879801223560525,1998
1564,SMARCB1,NFATC3_negation,0.8879801223560525,1999
324,CEBPD,PARP1_negation,0.8879801223560525,2000
1004,IRF1,NANOG,0.8882936635405597,2001
834,HNRNPD,IRF1,0.8882936635405597,2002
1383,RORA,HDAC2_negation,0.8882936635405597,2003
1148,IRF7,SP1_negation,0.8897432737860093,2004
