,gene_1,gene_2,HG_pval,rank
1831,SMARCA4,AR_negation,1.5943328215553483e-05,982
490,ERCC2,SMARCB1,1.5943328215553483e-05,983
2259,CTNNB1_negation,USF2_negation,1.5943328215553483e-05,984
2136,ZBTB7A,USF2_negation,1.5943328215553483e-05,985
2132,ZBTB7A,MYC_negation,1.5943328215553483e-05,986
2118,ZBTB7A,ATM_negation,1.5943328215553483e-05,987
197,BCL6,MYC_negation,1.5943328215553483e-05,988
364,EGR1,SMARCA4,1.5943328215553483e-05,989
805,GATA2,HDAC1_negation,1.5943328215553483e-05,990
1243,MYBL1,PGR,1.6106969141782563e-05,991
436,ELK4,TWIST2,1.6106969141782563e-05,992
224,CEBPD,NRF1,1.6106969141782563e-05,993
1573,PPARD,ATF2_negation,1.6106969141782563e-05,994
959,HOXA7,ZBTB7A,1.6106969141782563e-05,995
1128,LYL1,HDAC9_negation,1.6106969141782563e-05,996
882,HDAC3,NFE2L2,1.649072011325561e-05,997
972,HOXA7,HDAC9_negation,1.649072011325561e-05,998
2242,BRPF1_negation,YBX1_negation,1.649072011325561e-05,999
1180,MTA1,HOXA10_negation,1.649072011325561e-05,1000
662,ETS1,PPARD,1.6998354456606453e-05,1001
942,HOXA7,PPARD,1.8551975839714616e-05,1002
2031,SPI1,PARP1_negation,1.8659747989984975e-05,1003
1176,MTA1,HDAC1_negation,1.8659747989984975e-05,1004
1705,RFX1,MYC_negation,1.8659747989984975e-05,1005
999,JUND,RFXAP,1.9224900934251374e-05,1006
1759,RUNX3,TWIST2,1.9303238255458756e-05,1007
1599,PPARG,SMAD3,1.9303238255458756e-05,1008
2103,TWIST2,HDAC9_negation,1.9303238255458756e-05,1009
1244,MYBL1,PLAGL2,1.9303238255458756e-05,1010
1246,MYBL1,PPARG,1.9303238255458756e-05,1011
2275,EGR3_negation,TFAP2A_negation,1.9303238255458756e-05,1012
2111,TWIST2,TFAP2A_negation,1.9303238255458756e-05,1013
815,GATA2,TFAP2A_negation,1.9303238255458756e-05,1014
2272,EGR3_negation,MYC_negation,1.9303238255458756e-05,1015
2121,ZBTB7A,EGR3_negation,1.9303238255458756e-05,1016
163,BCL6,PPARG,1.9303238255458756e-05,1017
474,ERCC2,MTF1,1.9303238255458756e-05,1018
1194,MTF1,PAX5,1.9303238255458756e-05,1019
1218,MTF1,ATM_negation,1.9303238255458756e-05,1020
832,GTF2I,PLAGL2,1.9303238255458756e-05,1021
2095,TWIST2,BRPF1_negation,1.9303238255458756e-05,1022
1211,MTF1,TP53,1.9303238255458756e-05,1023
1738,RFXAP,HOXA1_negation,1.9303238255458756e-05,1024
1210,MTF1,SPI1,1.9303238255458756e-05,1025
638,ESR2,MYC_negation,1.9303238255458756e-05,1026
1958,SOX17,ATF2_negation,1.9830216167766868e-05,1027
430,ELK4,SNAI2,1.9830216167766868e-05,1028
240,CEBPD,SP1,1.9830216167766868e-05,1029
1923,SNAI2,TP63,1.9830216167766868e-05,1030
1253,MYBL1,SMARCB1,2.1050771728351836e-05,1031
1344,NKX2-5,SMAD3,2.1050771728351836e-05,1032
798,GATA2,ATM_negation,2.1050771728351836e-05,1033
2064,TP63,TWIST2,2.1050771728351836e-05,1034
1760,RUNX3,ZBTB7A,2.1050771728351836e-05,1035
1212,MTF1,TP63,2.1050771728351836e-05,1036
346,EGR1,KLF2,2.1050771728351836e-05,1037
797,GATA2,ATF2_negation,2.1050771728351836e-05,1038
1861,SMARCB1,TWIST2,2.1050771728351836e-05,1039
521,ERCC2,USF2_negation,2.1050771728351836e-05,1040
444,ELK4,EGR3_negation,2.1050771728351836e-05,1041
2087,TP63,USF2_negation,2.1050771728351836e-05,1042
523,ERCC2,ZBTB2_negation,2.1050771728351836e-05,1043
2408,RUNX1_negation,ZBTB2_negation,2.1050771728351836e-05,1044
341,EGR1,GATA2,2.1050771728351836e-05,1045
2399,MYC_negation,ZBTB2_negation,2.1050771728351836e-05,1046
1260,MYBL1,TP63,2.1050771728351836e-05,1047
1309,NFE2L2,ZBTB7A,2.1050771728351836e-05,1048
634,ESR2,HOXA1_negation,2.1050771728351836e-05,1049
388,EGR1,HOXA1_negation,2.1050771728351836e-05,1050
1312,NFE2L2,ATF2_negation,2.1050771728351836e-05,1051
1276,MYBL1,HOXA1_negation,2.1050771728351836e-05,1052
2265,EGR3_negation,HDAC1_negation,2.1050771728351836e-05,1053
1269,MYBL1,EGR3_negation,2.1050771728351836e-05,1054
1292,NFE2L2,PPARD,2.1050771728351836e-05,1055
816,GATA2,USF2_negation,2.1050771728351836e-05,1056
912,HDAC3,EGR3_negation,2.1050771728351836e-05,1057
941,HOXA7,PLAGL2,2.1050771728351836e-05,1058
1613,PPARG,ATF2_negation,2.1050771728351836e-05,1059
689,ETS1,GATA1_negation,2.3314377904335755e-05,1060
995,JUND,PPARD,2.5756091536048742e-05,1061
891,HDAC3,RFX1,2.84826779734257e-05,1062
1889,SNAI1,SP1,2.84826779734257e-05,1063
1955,SOX17,ZBTB7A,2.9094386484448197e-05,1064
2346,HDAC4_negation,USF2_negation,2.9094386484448197e-05,1065
958,HOXA7,TWIST2,2.9094386484448197e-05,1066
2192,ATF2_negation,HDAC4_negation,2.9094386484448197e-05,1067
286,DMAP1,MYBL1,2.9094386484448197e-05,1068
2015,SPI1,ATF2_negation,2.9094386484448197e-05,1069
1718,RFXAP,SOX17,2.9094386484448197e-05,1070
1986,SP1,AR_negation,2.9094386484448197e-05,1071
1725,RFXAP,ZNF76,2.9094386484448197e-05,1072
2070,TP63,BRPF1_negation,2.9094386484448197e-05,1073
2123,ZBTB7A,FOSL2_negation,2.9094386484448197e-05,1074
1804,SMAD3,FOSL2_negation,2.9094386484448197e-05,1075
1698,RFX1,HDAC1_negation,2.9094386484448197e-05,1076
1278,MYBL1,MLLT10_negation,2.9094386484448197e-05,1077
1682,RFX1,SP1,2.9094386484448197e-05,1078
6,ASH1L,ERCC2,2.9094386484448197e-05,1079
1470,PGR,PPARD,2.9547542142920828e-05,1080
2410,TFAP2A_negation,YBX1_negation,3.3553909031158285e-05,1081
1572,PPARD,AR_negation,3.3553909031158285e-05,1082
1010,JUND,TP63,3.3553909031158285e-05,1083
1666,RBMX,MSX2_negation,3.3553909031158285e-05,1084
2035,SPI1,YBX1_negation,3.704197569425368e-05,1085
658,ETS1,NRF1,3.704197569425368e-05,1086
367,EGR1,SNAI2,3.704197569425368e-05,1087
725,EZH2,RUNX3,3.704197569425368e-05,1088
2098,TWIST2,ELK1_negation,3.704197569425368e-05,1089
2288,ELK1_negation,MYC_negation,3.704197569425368e-05,1090
2354,HDAC9_negation,PARP1_negation,3.704197569425368e-05,1091
1900,SNAI1,CTNNB1_negation,3.704197569425368e-05,1092
2006,SP1,USF2_negation,3.704197569425368e-05,1093
1638,RBMX,SMAD3,3.704197569425368e-05,1094
949,HOXA7,SMARCA4,3.763961005105689e-05,1095
265,CEBPD,RUNX1_negation,3.763961005105689e-05,1096
962,HOXA7,ATF2_negation,3.763961005105689e-05,1097
1702,RFX1,HOXA10_negation,3.763961005105689e-05,1098
260,CEBPD,HOXA10_negation,3.791716399191775e-05,1099
1967,SOX17,HDAC4_negation,3.9381898209896144e-05,1100
585,ESR2,ETS1,3.9381898209896144e-05,1101
1961,SOX17,CTNNB1_negation,3.9381898209896144e-05,1102
344,EGR1,HOXA7,3.9381898209896144e-05,1103
1881,SMARCB1,PARP1_negation,4.597586405508473e-05,1104
400,ELK4,ERG,4.75478584358314e-05,1105
2286,ELK1_negation,MLLT10_negation,4.75478584358314e-05,1106
318,DMAP1,ELK1_negation,4.75478584358314e-05,1107
2353,HDAC9_negation,MYC_negation,5.043561356985127e-05,1108
501,ERCC2,AR_negation,5.043561356985127e-05,1109
792,GATA2,TP63,5.043561356985127e-05,1110
358,EGR1,PPARG,5.043561356985127e-05,1111
674,ETS1,SP1,5.791520887175554e-05,1112
876,HDAC3,JUND,7.001138921721762e-05,1113
694,ETS1,HOXA10_negation,7.001138921721762e-05,1114
975,HOXA7,MLLT10_negation,7.001138921721762e-05,1115
280,DMAP1,HOXA7,7.001138921721762e-05,1116
899,HDAC3,SOX17,7.001138921721762e-05,1117
507,ERCC2,ELK1_negation,7.025885275747931e-05,1118
1493,PGR,CTNNB1_negation,7.025885275747931e-05,1119
1366,NKX2-5,HDAC1_negation,7.025885275747931e-05,1120
1631,PPARG,TFAP2A_negation,7.025885275747931e-05,1121
153,BCL6,MTA1,7.025885275747931e-05,1122
150,BCL6,JUND,7.025885275747931e-05,1123
342,EGR1,GTF2I,7.025885275747931e-05,1124
1285,MYBL1,YBX1_negation,7.025885275747931e-05,1125
870,GTF2I,RUNX1_negation,7.025885275747931e-05,1126
598,ESR2,NKX2-5,7.025885275747931e-05,1127
904,HDAC3,TWIST2,7.025885275747931e-05,1128
2355,HDAC9_negation,RUNX1_negation,7.025885275747931e-05,1129
1320,NFE2L2,HDAC1_negation,7.547731121080503e-05,1130
873,GTF2I,YBX1_negation,7.547731121080503e-05,1131
1169,MTA1,ATM_negation,7.547731121080503e-05,1132
86,ATF4,MTA1,7.547731121080503e-05,1133
1659,RBMX,GATA1_negation,7.547731121080503e-05,1134
1359,NKX2-5,ATM_negation,7.547731121080503e-05,1135
135,ATF4,YBX1_negation,7.547731121080503e-05,1136
858,GTF2I,ELK1_negation,7.696784033581826e-05,1137
1907,SNAI1,HDAC9_negation,7.696784033581826e-05,1138
1871,SMARCB1,FOSL2_negation,7.696784033581826e-05,1139
1555,PPARD,RBMX,7.696784033581826e-05,1140
1915,SNAI1,TFAP2A_negation,7.699538907545556e-05,1141
492,ERCC2,SNAI2,7.757728944402327e-05,1142
445,ELK4,ELK1_negation,7.757728944402327e-05,1143
171,BCL6,SNAI1,7.757728944402327e-05,1144
1145,MTA1,PAX5,7.757728944402327e-05,1145
593,ESR2,LYL1,7.757728944402327e-05,1146
2218,ATM_negation,MYC_negation,7.757728944402327e-05,1147
1103,LYL1,RUNX3,7.757728944402327e-05,1148
33,ASH1L,SMAD3,7.757728944402327e-05,1149
566,ERG,CTNNB1_negation,7.757728944402327e-05,1150
2026,SPI1,HOXA1_negation,8.179223661923062e-05,1151
152,BCL6,LYL1,8.179223661923062e-05,1152
2109,TWIST2,PARP1_negation,8.179223661923062e-05,1153
157,BCL6,NKX2-5,8.179223661923062e-05,1154
2320,GATA1_negation,TFAP2A_negation,8.179223661923062e-05,1155
862,GTF2I,HDAC4_negation,8.179223661923062e-05,1156
2243,BRPF1_negation,ZBTB2_negation,8.179223661923062e-05,1157
1284,MYBL1,USF2_negation,8.179223661923062e-05,1158
782,GATA2,RUNX3,8.179223661923062e-05,1159
403,ELK4,EZH2,8.179223661923062e-05,1160
587,ESR2,GATA2,8.179223661923062e-05,1161
1016,JUND,ATM_negation,9.281188739479232e-05,1162
982,HOXA7,YBX1_negation,9.281188739479232e-05,1163
2376,HOXA10_negation,USF2_negation,9.281188739479232e-05,1164
2306,FOSL2_negation,TFAP2A_negation,9.63808055761232e-05,1165
1909,SNAI1,HOXA10_negation,0.00010449786086893117,1166
543,ERG,PPARD,0.00011187549514397104,1167
398,EGR1,ZBTB2_negation,0.00011683538944088261,1168
1064,KLF2,ZBTB7A,0.00011683538944088261,1169
1717,RFXAP,SNAI2,0.00011683538944088261,1170
1387,NRF1,RFXAP,0.00011683538944088261,1171
1996,SP1,HDAC4_negation,0.00011683538944088261,1172
1190,MTF1,MYBL1,0.00011683538944088261,1173
2079,TP63,HOXA1_negation,0.00011683538944088261,1174
421,ELK4,PPARG,0.00011683538944088261,1175
1403,NRF1,ATF2_negation,0.00011683538944088261,1176
1817,SMAD3,USF2_negation,0.00011683538944088261,1177
2207,ATM_negation,EGR3_negation,0.00011683538944088261,1178
517,ERCC2,MYC_negation,0.00011683538944088261,1179
1597,PPARG,RFXAP,0.00011683538944088261,1180
502,ERCC2,ATF2_negation,0.00011683538944088261,1181
1280,MYBL1,MYC_negation,0.00011683538944088261,1182
2108,TWIST2,MYC_negation,0.00011683538944088261,1183
513,ERCC2,HOXA1_negation,0.00011683538944088261,1184
1952,SOX17,TP53,0.00011712670153993769,1185
1475,PGR,RUNX3,0.00011712670153993769,1186
2032,SPI1,RUNX1_negation,0.00011712670153993769,1187
1126,LYL1,HDAC1_negation,0.00011712670153993769,1188
1837,SMARCA4,ELK1_negation,0.00011712670153993769,1189
497,ERCC2,TP63,0.00011712670153993769,1190
97,ATF4,RBMX,0.00011712670153993769,1191
1653,RBMX,ATM_negation,0.00011712670153993769,1192
2011,SPI1,TWIST2,0.00012095067008165938,1193
1225,MTF1,HDAC1_negation,0.00012095067008165938,1194
1232,MTF1,MYC_negation,0.00012095067008165938,1195
1794,SMAD3,TWIST2,0.00012095067008165938,1196
1527,PLAGL2,TP63,0.00012095067008165938,1197
1443,PAX5,TWIST2,0.00012095067008165938,1198
2326,HDAC1_negation,HOXA1_negation,0.00012095067008165938,1199
481,ERCC2,PLAGL2,0.00012095067008165938,1200
1217,MTF1,ATF2_negation,0.00012095067008165938,1201
1520,PLAGL2,SMARCB1,0.00012095067008165938,1202
1547,PLAGL2,MYC_negation,0.00012095067008165938,1203
1515,PLAGL2,RFX1,0.00012095067008165938,1204
781,GATA2,RFXAP,0.00012095067008165938,1205
2266,EGR3_negation,HDAC4_negation,0.00012095067008165938,1206
2267,EGR3_negation,HDAC9_negation,0.00012095067008165938,1207
2133,ZBTB7A,PARP1_negation,0.00013054729678292466,1208
1925,SNAI2,ZBTB7A,0.00013054729678292466,1209
1607,PPARG,TP53,0.00013054729678292466,1210
1598,PPARG,RUNX3,0.00013054729678292466,1211
2189,ATF2_negation,FOSL2_negation,0.00013054729678292466,1212
47,ASH1L,ATF2_negation,0.00013054729678292466,1213
853,GTF2I,ATF2_negation,0.00013054729678292466,1214
2003,SP1,PARP1_negation,0.00013054729678292466,1215
1098,LYL1,PPARD,0.00013054729678292466,1216
750,EZH2,HDAC9_negation,0.00013054729678292466,1217
716,EZH2,NRF1,0.00013054729678292466,1218
1024,JUND,HDAC4_negation,0.00013668911575828442,1219
2017,SPI1,BRPF1_negation,0.00013668911575828442,1220
878,HDAC3,LYL1,0.00013668911575828442,1221
142,BCL6,ERG,0.00013668911575828442,1222
877,HDAC3,KLF2,0.00013668911575828442,1223
1864,SMARCB1,AR_negation,0.0001402601463336112,1224
1563,PPARD,SNAI2,0.0001402601463336112,1225
1976,SOX17,TFAP2A_negation,0.0001402601463336112,1226
415,ELK4,NKX2-5,0.00015051777508104809,1227
1372,NKX2-5,MSX2_negation,0.00015051777508104809,1228
895,HDAC3,SMARCA4,0.00015051777508104809,1229
431,ELK4,SOX17,0.00015051777508104809,1230
1906,SNAI1,HDAC4_negation,0.00015051777508104809,1231
1833,SMARCA4,ATM_negation,0.00015051777508104809,1232
44,ASH1L,ZBTB7A,0.00015148667818114155,1233
1386,NRF1,RFX1,0.00015148667818114155,1234
1497,PGR,GATA1_negation,0.00015148667818114155,1235
1716,RFXAP,SNAI1,0.00015148667818114155,1236
164,BCL6,RBMX,0.00015148667818114155,1237
2396,MYC_negation,TFAP2A_negation,0.00015148667818114155,1238
1788,SMAD3,SNAI2,0.00015148667818114155,1239
360,EGR1,RFX1,0.00015148667818114155,1240
137,BCL6,CEBPD,0.00015148667818114155,1241
1385,NRF1,RBMX,0.00015148667818114155,1242
423,ELK4,RFX1,0.00015148667818114155,1243
1361,NKX2-5,CTNNB1_negation,0.00015148667818114155,1244
2292,ELK1_negation,USF2_negation,0.00015522584949834758,1245
2381,MLLT10_negation,PARP1_negation,0.00015522584949834758,1246
898,HDAC3,SNAI2,0.00015522584949834758,1247
329,DMAP1,PARP1_negation,0.00015522584949834758,1248
863,GTF2I,HDAC9_negation,0.0001597985748781655,1249
35,ASH1L,SMARCB1,0.00018589206301271343,1250
1392,NRF1,SNAI1,0.00019427081770188425,1251
1338,NKX2-5,PPARD,0.00019427081770188425,1252
1487,PGR,ZBTB7A,0.00023543968956108336,1253
1829,SMARCA4,ZBTB7A,0.00023543968956108336,1254
482,ERCC2,PPARD,0.00023543968956108336,1255
874,GTF2I,ZBTB2_negation,0.00023543968956108336,1256
2193,ATF2_negation,HDAC9_negation,0.00023543968956108336,1257
130,ATF4,MYC_negation,0.00023543968956108336,1258
1054,KLF2,SMARCA4,0.00023543968956108336,1259
2393,MSX2_negation,ZBTB2_negation,0.00023543968956108336,1260
2229,BRPF1_negation,GATA1_negation,0.00023543968956108336,1261
1987,SP1,ATF2_negation,0.00023543968956108336,1262
1789,SMAD3,SOX17,0.00023543968956108336,1263
818,GATA2,ZBTB2_negation,0.00023543968956108336,1264
387,EGR1,HDAC9_negation,0.00023543968956108336,1265
90,ATF4,NKX2-5,0.00023573862146525609,1266
572,ERG,HDAC4_negation,0.00023573862146525609,1267
1330,NFE2L2,TFAP2A_negation,0.00023573862146525609,1268
345,EGR1,JUND,0.00023573862146525609,1269
1313,NFE2L2,ATM_negation,0.00023573862146525609,1270
2174,AR_negation,HOXA10_negation,0.00023573862146525609,1271
971,HOXA7,HDAC4_negation,0.00023573862146525609,1272
1508,PGR,TFAP2A_negation,0.0002427142172366104,1273
833,GTF2I,PPARD,0.0002427142172366104,1274
1753,RUNX3,SNAI2,0.0002427142172366104,1275
308,DMAP1,TP63,0.0002528151107619763,1276
2081,TP63,MLLT10_negation,0.0002528151107619763,1277
2228,BRPF1_negation,FOSL2_negation,0.00027400208271572893,1278
927,HDAC3,USF2_negation,0.00027400208271572893,1279
1590,PPARD,RUNX1_negation,0.00027400208271572893,1280
2164,AR_negation,BRPF1_negation,0.00027400208271572893,1281
2074,TP63,FOSL2_negation,0.00027400208271572893,1282
758,EZH2,TFAP2A_negation,0.00027400208271572893,1283
1818,SMAD3,YBX1_negation,0.0002928719532603935,1284
1797,SMAD3,AR_negation,0.0002928719532603935,1285
1082,KLF2,MYC_negation,0.0002928719532603935,1286
1185,MTA1,RUNX1_negation,0.0002928719532603935,1287
522,ERCC2,YBX1_negation,0.0002928719532603935,1288
2149,ZNF76,HDAC4_negation,0.0002928719532603935,1289
2185,ATF2_negation,BRPF1_negation,0.0002928719532603935,1290
496,ERCC2,TP53,0.0002928719532603935,1291
1839,SMARCA4,GATA1_negation,0.0002928719532603935,1292
2224,ATM_negation,ZBTB2_negation,0.0002928719532603935,1293
1931,SNAI2,CTNNB1_negation,0.00029862986709261203,1294
2058,TP53,PARP1_negation,0.00029862986709261203,1295
2322,GATA1_negation,YBX1_negation,0.00029862986709261203,1296
1860,SMARCB1,TP63,0.00029862986709261203,1297
1499,PGR,HDAC4_negation,0.00029862986709261203,1298
1765,RUNX3,BRPF1_negation,0.00029862986709261203,1299
841,GTF2I,SMARCB1,0.00031114705384194854,1300
1946,SNAI2,TFAP2A_negation,0.0003121837647814377,1301
1023,JUND,HDAC1_negation,0.0003121837647814377,1302
1970,SOX17,HOXA10_negation,0.0003694614466317433,1303
1920,SNAI2,SP1,0.00038959690177410334,1304
1482,PGR,SP1,0.00038959690177410334,1305
2238,BRPF1_negation,PARP1_negation,0.00038959690177410334,1306
351,EGR1,NFE2L2,0.00038959690177410334,1307
859,GTF2I,FOSL2_negation,0.00038959690177410334,1308
404,ELK4,GATA2,0.00040418924257853886,1309
2194,ATF2_negation,HOXA1_negation,0.00040418924257853886,1310
1540,PLAGL2,HDAC1_negation,0.00040418924257853886,1311
1298,NFE2L2,SMAD3,0.00040418924257853886,1312
2337,HDAC4_negation,HDAC9_negation,0.00040418924257853886,1313
1630,PPARG,RUNX1_negation,0.00040418924257853886,1314
1261,MYBL1,TWIST2,0.00040418924257853886,1315
463,ERCC2,ESR2,0.00040418924257853886,1316
794,GATA2,ZBTB7A,0.00040418924257853886,1317
850,GTF2I,ZBTB7A,0.00040418924257853886,1318
1043,KLF2,NRF1,0.00040418924257853886,1319
2083,TP63,MYC_negation,0.00040418924257853886,1320
2100,TWIST2,GATA1_negation,0.00040418924257853886,1321
384,EGR1,GATA1_negation,0.00040418924257853886,1322
1623,PPARG,HDAC9_negation,0.00040418924257853886,1323
548,ERG,RUNX3,0.0004086817254737009,1324
950,HOXA7,SMARCB1,0.00042858191501223805,1325
1027,JUND,HOXA10_negation,0.00042858191501223805,1326
2055,TP53,MLLT10_negation,0.0004298484932381148,1327
307,DMAP1,TP53,0.0004298484932381148,1328
1928,SNAI2,ATF2_negation,0.0004725268542207905,1329
1566,PPARD,SPI1,0.0004725268542207905,1330
954,HOXA7,SP1,0.0004725268542207905,1331
2279,ELK1_negation,FOSL2_negation,0.00048296005245458755,1332
1783,RUNX3,YBX1_negation,0.000547314016947376,1333
1423,NRF1,YBX1_negation,0.000547314016947376,1334
2084,TP63,PARP1_negation,0.000547314016947376,1335
1700,RFX1,HDAC9_negation,0.000547314016947376,1336
2169,AR_negation,GATA1_negation,0.000547314016947376,1337
2387,MSX2_negation,MYC_negation,0.000547314016947376,1338
1586,PPARD,MLLT10_negation,0.0005487952924775184,1339
293,DMAP1,PPARD,0.0005487952924775184,1340
65,ASH1L,TFAP2A_negation,0.0005487952924775184,1341
1933,SNAI2,ELK1_negation,0.0005487952924775184,1342
316,DMAP1,CTNNB1_negation,0.0005591968225457933,1343
1474,PGR,RFXAP,0.0005591968225457933,1344
1601,PPARG,SMARCB1,0.0005591968225457933,1345
1458,PAX5,HOXA1_negation,0.0005591968225457933,1346
1334,NKX2-5,NRF1,0.0005591968225457933,1347
1834,SMARCA4,BRPF1_negation,0.0005591968225457933,1348
586,ESR2,EZH2,0.0005591968225457933,1349
1756,RUNX3,SPI1,0.0005591968225457933,1350
2157,ZNF76,RUNX1_negation,0.0005591968225457933,1351
1264,MYBL1,AR_negation,0.0005591968225457933,1352
1104,LYL1,SMAD3,0.0005591968225457933,1353
2253,CTNNB1_negation,MLLT10_negation,0.0005591968225457933,1354
604,ESR2,PPARG,0.0005591968225457933,1355
2202,ATF2_negation,USF2_negation,0.0005591968225457933,1356
1715,RFXAP,SMARCB1,0.0005896894205978497,1357
427,ELK4,SMARCA4,0.0005896894205978497,1358
2004,SP1,RUNX1_negation,0.0005896894205978497,1359
2294,ELK1_negation,ZBTB2_negation,0.0005896894205978497,1360
414,ELK4,NFE2L2,0.0005896894205978497,1361
852,GTF2I,AR_negation,0.0005896894205978497,1362
1351,NKX2-5,SPI1,0.0005896894205978497,1363
860,GTF2I,GATA1_negation,0.0005896894205978497,1364
1855,SMARCB1,SNAI2,0.0005987828094094457,1365
886,HDAC3,PGR,0.0005987828094094457,1366
49,ASH1L,BRPF1_negation,0.0006201486096644034,1367
547,ERG,RFXAP,0.0006201486096644034,1368
2409,TFAP2A_negation,USF2_negation,0.0006201486096644034,1369
2033,SPI1,TFAP2A_negation,0.0006201486096644034,1370
2008,SP1,ZBTB2_negation,0.0006291878292126883,1371
119,ATF4,EGR3_negation,0.0006291878292126883,1372
2190,ATF2_negation,GATA1_negation,0.0006291878292126883,1373
1554,PPARD,PPARG,0.0006291878292126883,1374
724,EZH2,RFXAP,0.0006291878292126883,1375
1537,PLAGL2,ELK1_negation,0.0006291878292126883,1376
1584,PPARD,HOXA1_negation,0.0006291878292126883,1377
2204,ATF2_negation,ZBTB2_negation,0.0006291878292126883,1378
2068,TP63,ATF2_negation,0.0006291878292126883,1379
412,ELK4,MTF1,0.0006291878292126883,1380
790,GATA2,SPI1,0.0006291878292126883,1381
1227,MTF1,HDAC9_negation,0.0006291878292126883,1382
96,ATF4,PPARG,0.0006291878292126883,1383
1083,KLF2,PARP1_negation,0.0007287607046717559,1384
928,HDAC3,YBX1_negation,0.0007287607046717559,1385
699,ETS1,RUNX1_negation,0.0007287607046717559,1386
94,ATF4,PLAGL2,0.000749894154506059,1387
2117,ZBTB7A,ATF2_negation,0.000749894154506059,1388
1539,PLAGL2,GATA1_negation,0.000749894154506059,1389
2038,TP53,TWIST2,0.000749894154506059,1390
419,ELK4,PLAGL2,0.000749894154506059,1391
1622,PPARG,HDAC4_negation,0.000749894154506059,1392
1534,PLAGL2,BRPF1_negation,0.000749894154506059,1393
1519,PLAGL2,SMARCA4,0.000749894154506059,1394
887,HDAC3,PLAGL2,0.000749894154506059,1395
1197,MTF1,PPARD,0.000749894154506059,1396
1577,PPARD,EGR3_negation,0.000749894154506059,1397
193,BCL6,HOXA1_negation,0.000749894154506059,1398
2120,ZBTB7A,CTNNB1_negation,0.000749894154506059,1399
1414,NRF1,HOXA1_negation,0.000749894154506059,1400
2244,CTNNB1_negation,EGR3_negation,0.000749894154506059,1401
1729,RFXAP,BRPF1_negation,0.000749894154506059,1402
1731,RFXAP,EGR3_negation,0.000749894154506059,1403
2119,ZBTB7A,BRPF1_negation,0.000749894154506059,1404
1507,PGR,RUNX1_negation,0.0007778338891871543,1405
42,ASH1L,TP63,0.0007778338891871543,1406
819,GTF2I,HDAC3,0.0007778338891871543,1407
1636,RBMX,RFXAP,0.0007778338891871543,1408
1588,PPARD,MYC_negation,0.0007778338891871543,1409
614,ESR2,SOX17,0.0007778338891871543,1410
1375,NKX2-5,RUNX1_negation,0.0007778338891871543,1411
209,CEBPD,ESR2,0.0007778338891871543,1412
1182,MTA1,MSX2_negation,0.0007778338891871543,1413
52,ASH1L,ELK1_negation,0.0007970975021113195,1414
1029,JUND,MSX2_negation,0.0008294625065882683,1415
1944,SNAI2,PARP1_negation,0.0008322751321963323,1416
4,ASH1L,EGR1,0.0009441102588130324,1417
2028,SPI1,MLLT10_negation,0.0009441102588130324,1418
1699,RFX1,HDAC4_negation,0.0009441102588130324,1419
306,DMAP1,SPI1,0.0009441102588130324,1420
1429,PAX5,RBMX,0.0009441102588130324,1421
2330,HDAC1_negation,MYC_negation,0.0009441102588130324,1422
1500,PGR,HDAC9_negation,0.000954766874778021,1423
70,ATF4,CEBPD,0.000954766874778021,1424
1914,SNAI1,RUNX1_negation,0.000954766874778021,1425
1684,RFX1,TP53,0.000954766874778021,1426
225,CEBPD,PAX5,0.000954766874778021,1427
83,ATF4,JUND,0.000954766874778021,1428
659,ETS1,PAX5,0.000954766874778021,1429
113,ATF4,ZNF76,0.000954766874778021,1430
12,ASH1L,GTF2I,0.000954766874778021,1431
2342,HDAC4_negation,MYC_negation,0.0010489832544971173,1432
1321,NFE2L2,HDAC4_negation,0.0010489832544971173,1433
392,EGR1,MYC_negation,0.0010489832544971173,1434
1296,NFE2L2,RFXAP,0.0010489832544971173,1435
1805,SMAD3,GATA1_negation,0.0010489832544971173,1436
1814,SMAD3,PARP1_negation,0.0010489832544971173,1437
1605,PPARG,SP1,0.0010489832544971173,1438
2198,ATF2_negation,MYC_negation,0.0010489832544971173,1439
126,ATF4,HOXA1_negation,0.0010489832544971173,1440
2049,TP53,GATA1_negation,0.0010489832544971173,1441
2063,TP53,ZBTB2_negation,0.0010489832544971173,1442
201,BCL6,USF2_negation,0.0010489832544971173,1443
1707,RFX1,RUNX1_negation,0.0010718523428608598,1444
1975,SOX17,RUNX1_negation,0.0010718523428608598,1445
2007,SP1,YBX1_negation,0.0010904925547882728,1446
270,DMAP1,EGR1,0.0010904925547882728,1447
2024,SPI1,HDAC4_negation,0.0010904925547882728,1448
1618,PPARG,ELK1_negation,0.0010904925547882728,1449
390,EGR1,MLLT10_negation,0.0010904925547882728,1450
668,ETS1,SMAD3,0.0010904925547882728,1451
459,ELK4,USF2_negation,0.0010904925547882728,1452
1177,MTA1,HDAC4_negation,0.0010904925547882728,1453
777,GATA2,PPARD,0.0010904925547882728,1454
1094,LYL1,NRF1,0.0011593061586144748,1455
1587,PPARD,MSX2_negation,0.0011593061586144748,1456
379,EGR1,BRPF1_negation,0.0011593061586144748,1457
1040,KLF2,MYBL1,0.0011593061586144748,1458
1367,NKX2-5,HDAC4_negation,0.0011593061586144748,1459
856,GTF2I,CTNNB1_negation,0.0011593061586144748,1460
