,gene_1,gene_2,HG_pval,TP,TN,q_value,HG_rank,CCS,MGD,CCS_rank,rank,Plot
482401,ENSG00000164587,ENSG00000198034,1.3759852336047547e-50,0.6818181818181818,0.9902912621359223,1.4932020303644732e-48,278,0.0780000443509885,0.016000044350988504,796,573,
816330,ENSG00000110700,ENSG00000198242,3.2507023752637367e-47,0.6363636363636364,0.9927184466019418,1.2229088605124405e-45,818,0.21159776610158287,0.04359776610158289,256,574,
281720,ENSG00000174748,ENSG00000231500,2.183336856563098e-50,0.7272727272727273,0.9781553398058253,2.2000920980833583e-48,306,0.08805739481713781,0.018057394817137713,769,575,
456877,ENSG00000169567,ENSG00000198034,1.3759852336047547e-50,0.6818181818181818,0.9902912621359223,1.4932020303644732e-48,280,0.07801932108782239,0.01601932108782247,795,576,
325262,ENSG00000114391,ENSG00000231500,1.6758142337721474e-49,0.6818181818181818,0.9878640776699029,1.316738732818898e-47,393,0.10331126944124125,0.021311269441241305,683,577,
672750,ENSG00000198034,ENSG00000008988,1.3759852336047547e-50,0.6818181818181818,0.9902912621359223,1.4932020303644732e-48,283,0.07801932108782239,0.01601932108782247,794,578,
816145,ENSG00000110700,ENSG00000133112,3.2507023752637367e-47,0.6363636363636364,0.9927184466019418,1.2229088605124405e-45,817,0.21154022576682296,0.04354022576682283,260,579,
816233,ENSG00000110700,ENSG00000137818,4.347552505611127e-50,0.7159090909090909,0.9805825242718447,4.2565369240482903e-48,316,0.09060163420348244,0.018601634203482355,763,580,
197657,ENSG00000143947,ENSG00000135390,9.17824729213604e-52,0.6818181818181818,0.9927184466019418,1.5878947203885286e-49,172,0.027728142354498164,0.005728142354498289,909,581,
374361,ENSG00000163682,ENSG00000181163,2.4824433715431082e-48,0.6477272727272727,0.9927184466019418,1.275596277912127e-46,595,0.14858365118208428,0.03058365118208429,487,582,
593146,ENSG00000112306,ENSG00000110700,1.1153416030142945e-48,0.6931818181818182,0.9830097087378641,6.606135032426789e-47,521,0.13101434913909815,0.02701434913909806,563,583,
281916,ENSG00000174748,ENSG00000104408,1.3204559407232121e-50,0.6704545454545454,0.9927184466019418,1.4932020303644732e-48,269,0.0705958482836746,0.014595848283674695,815,584,
509066,ENSG00000204628,ENSG00000233927,2.8171902719798663e-48,0.6022727272727273,1.0,1.3227737021784164e-46,635,0.15610244817456553,0.0321024481745655,450,585,
407652,ENSG00000109475,ENSG00000166441,1.122413529725912e-47,0.6136363636363636,0.9975728155339806,4.804915097785911e-46,676,0.16619073707864385,0.03419073707864387,409,586,
593019,ENSG00000112306,ENSG00000156482,1.5478745732037735e-47,0.6818181818181818,0.9830097087378641,6.553942444397474e-46,729,0.18375406333321143,0.03775406333321155,356,587,
509047,ENSG00000204628,ENSG00000115268,1.3333194808215495e-49,0.6477272727272727,0.9951456310679612,1.0832824149273609e-47,381,0.10073522198974194,0.02073522198974189,705,588,
197273,ENSG00000143947,ENSG00000112306,9.17824729213604e-52,0.6818181818181818,0.9927184466019418,1.5878947203885286e-49,175,0.027728142354498164,0.005728142354498289,912,589,
325576,ENSG00000114391,ENSG00000166441,2.4824433715431082e-48,0.6477272727272727,0.9927184466019418,1.275596277912127e-46,604,0.14860244817456547,0.030602448174565484,483,590,
197821,ENSG00000143947,ENSG00000137818,9.17824729213604e-52,0.6818181818181818,0.9927184466019418,1.5878947203885286e-49,176,0.027728142354498164,0.005728142354498289,913,591,
