gene_1,mHG_stat,mHG_pval,mHG_cutoff,cutoff_val,t_stat,t_pval,w_stat,w_pval,Log2FoldChange,Log2FoldChangeAbs,TP,TN,q_value,hgrank,fcrank,rank,Plot
ENSG00000163156,1.3024668640231791e-05,0.00013168717937205368,61,0.001,3.2754604159754463,0.0014329132978385395,2.4936596113522556,0.012643372581556019,1.4818797213511306,1.4818797213511306,0.26136363636363635,0.9077669902912622,0.0004095368736980221,1094,951,1119,
ENSG00000107798,0.0002326597834649815,0.0018441063157946652,37,0.001,2.601738028462963,0.010713593603270335,1.5443133186340565,0.12251244759114402,1.6824972384477261,1.6824972384477261,0.1590909090909091,0.9441747572815534,0.004249905167028912,1239,810,1120,
ENSG00000095059,4.5951999567311545e-05,0.00042080119088171695,69,0.001,3.5846845219525716,0.0005233788541514451,2.6907627585989706,0.0071288870763888445,1.578051711614066,1.578051711614066,0.2840909090909091,0.8932038834951457,0.0011529527578451083,1165,885,1121,
ENSG00000086598,7.846765331352282e-06,7.954759817533112e-05,79,0.001,3.5181068971258282,0.0006521461201381037,2.729370591564822,0.006345534887587026,1.435851239532544,1.435851239532544,0.3068181818181818,0.8737864077669902,0.00025881096712549633,1074,976,1122,
ENSG00000204899,0.00019403303611124602,0.0015454115829404153,34,0.001,2.586882897304629,0.011110285260795544,1.6207161880822678,0.10507852023312698,1.663409172914946,1.663409172914946,0.1590909090909091,0.9514563106796117,0.0036423842022164678,1230,822,1123,
ENSG00000131408,3.425578224400986e-05,0.0003253691272696601,52,0.001,3.1499377974098413,0.0021391169863892857,2.201052877295276,0.027732280703118364,1.5387722269496455,1.5387722269496455,0.22727272727272727,0.9223300970873787,0.0009121713184296488,1140,914,1124,
ENSG00000242259,4.7493704396047005e-05,0.00043581391381898,47,0.001,2.966296295598677,0.0037595276858575374,1.98566180917,0.04707088831202759,1.5727894125938533,1.5727894125938533,0.20454545454545456,0.9296116504854369,0.0011918789190730802,1167,892,1125,
ENSG00000204287,8.916927184980834e-08,1.1865739220042327e-06,170,2.3229280948873594,8.626761021898105,4.226547650627728e-15,6.537322116723009,6.263006545621438e-11,0.9693702242726412,0.9693702242726412,0.5909090909090909,0.7135922330097088,5.6769282224204865e-06,853,1206,1126,
ENSG00000148290,4.27740296759224e-06,4.585086757501737e-05,68,0.001,3.2765717794022184,0.001422964119884334,2.4432662293757756,0.0145549957552155,1.3494745498787457,1.3494745498787457,0.2727272727272727,0.8932038834951457,0.00015667076837778875,1045,1021,1127,
ENSG00000205352,2.481827632342436e-07,3.0956754801926706e-06,63,1.001,5.656368302993217,1.0643651691581904e-07,5.181577582259005,2.2001703936359221e-07,1.0530124718296243,1.0530124718296243,0.25,0.9004854368932039,1.3641675608240904e-05,897,1170,1128,
ENSG00000167543,0.00014843160038685357,0.0012073392525041285,36,0.001,2.623664119991414,0.01006335237179649,1.56625882368833,0.1172880365332123,1.6340287488801901,1.6340287488801901,0.1590909090909091,0.9466019417475728,0.002935601155524717,1222,847,1129,
ENSG00000084463,2.270383399507662e-05,0.00021812329437558806,40,0.001,2.57087590950808,0.011579120631802504,1.6154330109395723,0.10621695632668439,1.4792992359050654,1.4792992359050654,0.17045454545454544,0.9393203883495146,0.000636535165135861,1124,953,1130,
ENSG00000090520,0.0001417909426817923,0.0011660411803370106,38,0.001,2.6858180505116627,0.008459649663668004,1.6893974909373086,0.0911432815145875,1.6126523434901934,1.6126523434901934,0.17045454545454544,0.9441747572815534,0.0028421926329167064,1218,861,1131,
ENSG00000165813,7.752048597400132e-05,0.0006730227389668194,36,0.001,2.6530556072917943,0.009228175373697016,1.732475704562364,0.08318889918611078,1.5738502468106577,1.5738502468106577,0.17045454545454544,0.9490291262135923,0.0017554301176625645,1189,890,1132,
ENSG00000204264,4.141069826646735e-07,5.281439313024011e-06,46,1.001,4.288081836427107,3.863620602938797e-05,3.8774456244967195,0.00010555890952730604,1.0713294096329744,1.0713294096329744,0.22727272727272727,0.9368932038834952,2.208941209623278e-05,923,1158,1133,
ENSG00000143033,0.00011249333176905866,0.0009546283911570328,42,0.001,2.752622512814797,0.007013885868215788,1.761329979726316,0.07818256867504784,1.5825290172828888,1.5825290172828888,0.18181818181818182,0.9368932038834952,0.0023788060579645106,1203,879,1134,
ENSG00000136436,0.00040187687695298854,0.0029318420611618126,40,0.001,2.8648302869310664,0.005080624494082712,1.8239153089551698,0.06816487688092915,1.6591519822059602,1.6591519822059602,0.18181818181818182,0.941747572815534,0.006428741897053927,1261,826,1135,
ENSG00000104805,2.7416465271444344e-06,3.083372115016712e-05,84,0.001,3.481779889382205,0.0007245256219400151,2.7297769898065676,0.006337718240337214,1.2744973951908323,1.2744973951908323,0.3181818181818182,0.8640776699029126,0.00010933467219760768,1021,1066,1136,
ENSG00000102931,0.00040187687695298854,0.0029318420611618126,39,0.001,2.7387926936701814,0.007312549333836733,1.6727351630257308,0.09437944374087696,1.657330575465769,1.657330575465769,0.17045454545454544,0.941747572815534,0.006428741897053927,1260,829,1137,
ENSG00000164111,6.600148959615765e-05,0.0005871300699421374,62,0.001,3.370745405219049,0.0010607913996530764,2.4956916025609845,0.012571184292139253,1.5480923075644861,1.5480923075644861,0.26136363636363635,0.9053398058252428,0.0015463918579614498,1181,908,1138,
ENSG00000144848,0.0001417909426817923,0.0011660411803370106,50,0.001,2.8066098438737277,0.0060426408776596855,1.906414152029568,0.05659649404921415,1.6005811847624396,1.6005811847624396,0.20454545454545456,0.9223300970873787,0.0028421926329167064,1219,872,1139,
ENSG00000133398,2.171985601125348e-05,0.000205975379053032,77,0.001,3.596788452862541,0.0004966689035995822,2.806179859254779,0.005013270090757881,1.4432278591317311,1.4432278591317311,0.3068181818181818,0.8786407766990292,0.0006061659588785491,1120,972,1140,
